CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;CRI_CRA;Letras_Hipotecarias;LCI;LCI_LCA;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
07.224.019/0001-60;2024-02-01;1;59864114.42;198.5;0;0;59863915.92;2037671463.69;2037671463.69;15513475.12;2022157988.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;72183868.47;32188380.16;0;39995488.31;0;148051.73;0;0;282986;0;0;0;439853.85;36278664.06;37149555.64
07.224.019/0001-60;2024-03-01;1;56307908.03;191;0;0;56307717.03;2037684731.27;2037684731.27;15513475.12;2022171256.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;74312318.92;31988746.8;0;42323572.12;0;148051.73;0;0;282986;0;0;0;876329.6;38587727.94;39895095.27
07.583.627/0001-61;2024-01-01;1;7991271.8;532.71;0;0;7990739.09;4718800000;4718800000;0;4718800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;32727638.91;24592473.36;0;8135165.55;5708567.12;257801.54;0;321926511.99;0;0;0;0;0;8614030.1;336506910.75
07.583.627/0001-61;2024-02-01;1;7525785.59;438.99;0;0;7525346.6;4718800000;4718800000;0;4718800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;36541121.69;24649928.35;0;11891193.34;0;258079.37;0;303790467.21;0;0;0;0;0;8965831.3;313014377.88
07.583.627/0001-61;2024-03-01;1;7145529.4;444.34;0;0;7145085.06;4718800000;4718800000;0;4718800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;40276857.26;25155240.96;0;15121616.3;0;258020.63;0;286882687.27;0;0;0;0;0;9137157.96;296277865.86
07.789.135/0001-27;2024-01-01;2;78040469.18;1451077.28;0;0;76589391.9;3068855423.55;1976601609.43;0;1976601609.43;0;0;0;0;0;0;0;0;0;0;0;273508531.18;0;0;0;5350131.6;0;0;;0;0;;0;0;813395151.34;121577992.44;13354948.4;0;108223044.04;17190588.1;74226.04;0;271056629.62;0;0;0;0;1147556.38;88880943.22;378349943.36
07.789.135/0001-27;2024-02-01;2;14265885.01;1204803.17;0;0;13061081.84;3070024823;1976714414.32;0;1976714414.32;0;0;0;0;0;0;0;0;0;0;0;274718549.29;0;0;0;5338654.42;0;0;;0;0;;0;0;813253204.97;40173747.79;12683727.95;0;27490019.84;34653556.83;69952.52;0;185346543.83;0;0;0;0;1147556.38;17135278.55;238352888.11
07.789.135/0001-27;2024-03-01;1;14265885.01;1204803.17;0;0;13061081.84;3070024823;1976714414.32;0;1976714414.32;0;0;0;0;0;0;0;0;0;0;0;274718549.29;0;0;0;5338654.42;0;0;;0;0;;0;0;813253204.97;40173747.79;12683727.95;0;27490019.84;34653556.83;69952.52;0;185346543.83;0;0;0;0;1147556.38;17135278.55;238352888.11
08.014.513/0001-63;2024-01-01;2;9069731.84;175;0;0;9069556.84;255370000;255370000;0;255370000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2146079.03;2146055.47;0;23.56;0;81521.25;0;0;0;0;0;0;0;259078.97;340600.22
08.014.513/0001-63;2024-02-01;1;9170438.61;195.5;0;0;9170243.11;255370000;255370000;0;255370000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2157221.62;2146054.98;0;11166.64;2106263.31;81274.85;0;0;0;0;0;0;0;273155.3;2460693.46
08.014.513/0001-63;2024-03-01;1;9233531.66;154;0;0;9233377.66;255370000;255370000;0;255370000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2155783.69;2146054.98;0;9728.71;2108056.18;81108.45;0;0;0;0;0;0;0;253152.57;2442317.2
08.098.114/0001-28;2024-01-01;1;13507975.17;22045.88;6003694.81;;7482234.48;820499471.26;819360298.61;;819360298.61;;;;;;;;;;;;;;;;1139172.65;;;;;;;;;;6209431.43;6209431.43;;;5339234.4;632524.72;;;;55917.04;;;;699911.21;6727587.37
08.098.114/0001-28;2024-02-01;1;13739211.16;17085.34;6045478.07;;7676647.75;820508758.61;819369585.96;;819369585.96;;;;;;;;;;;;;;;;1139172.65;;;;;;;;;;6242826.21;6242294.85;;531.36;5339234.4;546547.97;;;;;;;;707785.19;6593567.56
08.098.114/0001-28;2024-03-01;1;14026698.2;15202.88;6092225.43;;7919269.89;820567562.53;819428389.88;;819428389.88;;;;;;;;;;;;;;;;1139172.65;;;;;;;;;;6242294.85;6242294.85;;;5339234.4;575607.54;;;;;;;;716073.59;6630915.53
08.417.532/0001-30;2024-01-01;1;21414035.22;9963.72;0;0;21404071.5;896858881.11;896858881.11;0;202275830.21;694583050.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;401280594.66;374682453.08;4800000;21798141.58;0;192434.89;0;0;0;760352687.24;203579435.22;0;0;20873017.14;984997574.49
08.417.532/0001-30;2024-02-01;1;24629558.96;10383.81;0;0;24619175.15;896899179.04;896899179.04;0;202316128.14;694583050.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;307184428.54;280584730.21;4800000;21799698.33;0;179187.34;0;0;0;822438501.73;48023079.09;0;0;20881042.14;891521810.3
08.417.532/0001-30;2024-03-01;1;30403331.29;9167.75;0;0;30394163.54;896899179.04;896899179.04;0;202316128.14;694583050.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;308471251.11;286480475.56;0;21990775.55;0;169404.35;0;0;0;825438976.11;48558756.28;0;0;20857819.17;895024955.91
08.431.747/0001-06;2024-01-01;1;307241286.08;2000;;;307239286.08;2915049838.13;2057111985.42;;2057111985.42;;;;;;;;;;;;607272893.47;;;;152493970.53;;;;97927479.04;;;243509.67;;;42977478.88;24978901.91;;17998576.97;22278522.75;1525421.03;;211598277.26;;;1637411.28;;;82310959.71;319350592.03
08.431.747/0001-06;2024-02-01;1;323482504.58;790065.2;;;322692439.38;2886581216.92;2032517822.43;;2032517822.43;;;;;;;;;;;;603273516.59;;;;152519581.7;;;;98024990.37;;;245305.83;;;47998706.54;19544206.23;10400098.04;18054402.27;22278689;1325723.8;;211121194.53;;;2183507.33;;;82039223.94;318948338.6
08.431.747/0001-06;2024-03-01;1;342953029.23;936693.39;;;342016335.84;2852218015.26;1985257040.82;0;1985257040.82;;;;;;;;;;;;616256503.3;;;;152519581.7;;;;97937703.2;;;247186.24;;;71857927.43;20580589.83;30314288.22;20963049.38;22278855.25;1389287.94;;210646298.27;;;2540677.26;;;85240443.59;322095562.31
08.693.497/0001-82;2024-01-01;1;2011921.7;71334.67;1939786.06;0;800.97;278607462.68;257520000;0;0;257520000;0;0;0;0;0;0;0;0;0;0;21087462.68;0;0;0;0;0;0;;0;0;;0;0;0;2109198.2;3131870.11;0;-1022671.91;0;157724.72;0;0;0;0;0;0;0;347827.53;505552.25
08.693.497/0001-82;2024-02-01;1;4020896.27;287300.96;3732807.23;0;788.08;278574260.71;257520000;0;0;257520000;0;0;0;0;0;0;0;0;0;0;21054260.71;0;0;0;0;0;0;;0;0;;0;0;0;2043924.39;2546308.58;0;-502384.19;0;137998.5;0;0;0;0;0;0;0;337573.44;475571.94
08.693.497/0001-82;2024-03-01;1;5193429.91;45414.37;5147222.74;0;792.8;279751208.75;257520000;0;0;257520000;0;0;0;0;0;0;0;0;0;0;22231208.75;0;0;0;0;0;0;;0;0;;0;0;0;2124843.05;2596883.58;0;-472040.53;0;146568.56;0;0;0;0;0;0;0;336371.34;482939.9
08.696.175/0001-97;2024-01-01;1;2564728.02;3674.26;0;0;2561053.76;183803691.59;183803691.59;0;0;0;183803691.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;4061609.6;4051331.34;0;10278.26;1389172.21;23988.68;0;0;0;43836.64;0;0;0;137650.79;1594648.32
08.696.175/0001-97;2024-02-01;1;2750703.01;28390.48;0;0;2722312.53;183803691.59;183803691.59;0;0;0;183803691.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;4021016;4006768.79;0;14247.21;1389657.3;23988.68;0;0;0;43836.64;0;0;0;143515.36;1600997.98
08.696.175/0001-97;2024-03-01;2;2775594.38;9166.85;0;0;2766427.53;183803691.59;183803691.59;0;0;0;183803691.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;4069349.8;4050851.01;0;18498.79;1387152.19;23988.68;0;0;0;43836.64;0;0;0;136983.36;1591960.87
08.706.065/0001-69;2024-01-01;3;14984440.85;198.51;0;0;14984242.34;197770423.45;197770423.45;0;197770423.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;202.75;0;0;202.75;1297579.74;203658.82;0;0;0;0;0;0;0;224165.11;1725403.67
08.706.065/0001-69;2024-02-01;3;18971612.82;200;0;0;18971412.82;194239812.77;194239812.77;0;194239812.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;11209.76;0;0;11209.76;3911268.4;202891.19;369925.54;0;0;0;0;0;0;230825.45;4714910.58
08.706.065/0001-69;2024-03-01;2;18598190.25;298198.5;0;0;18299991.75;191578857.63;191578857.63;0;191578857.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;10031.78;0;0;10031.78;2499767.98;201221.19;369925.54;0;0;0;0;0;0;197285.44;3268200.15
08.924.783/0001-01;2024-01-01;2;22675572.65;195.82;8946598.81;880430.37;12848347.65;3253677829.51;2233089840;0;2233089840;0;0;0;0;0;0;0;0;0;0;0;1020587989.51;0;0;0;0;0;0;;0;0;;0;0;0;50322611.49;16698361.4;0;33624250.09;0;343510.83;0;628137987.81;0;0;40590713.44;0;0;14348234.59;683420446.67
08.924.783/0001-01;2024-02-01;1;20935096.62;200;10759046;949721.15;9226129.47;3263052940.24;2233520840;0;2233520840;0;0;0;0;0;0;0;0;0;0;0;1029532100.24;0;0;0;0;0;0;;0;0;;0;0;0;46745543.76;20592852.34;0;26152691.42;0;329772.31;0;628160871.56;0;0;40523836.52;0;0;14266167.84;683280648.23
08.924.783/0001-01;2024-03-01;2;361128915.25;200;0;957637.06;360171078.19;2650752207.73;1989345840;0;1989345840;0;0;0;0;0;0;0;0;0;0;0;661406367.73;0;0;0;0;0;0;;0;0;;0;0;0;46584546.43;22937991.26;0;23646555.17;0;330383.6;0;350833912.99;0;0;40353278.01;0;0;14272500.98;405790075.58
09.006.914/0001-34;2024-01-01;1;4061928.19;16499.99;0;0;4045428.2;122517000;122517000;0;122517000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;213573.43;199052.26;0;14521.17;855178.69;18610.24;0;0;0;0;0;0;0;410503.56;1284292.49
09.006.914/0001-34;2024-02-01;1;3831250.35;636490.54;0;0;3194759.81;122517000;122517000;0;122517000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;212003.88;199052.21;0;12951.67;856349.99;16086.92;0;0;0;0;0;0;0;340346.42;1212783.33
09.006.914/0001-34;2024-03-01;1;3965665.27;16498.77;0;0;3949166.5;122517000;122517000;0;122517000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;219322.36;208022.79;0;11299.57;857521.29;16912;0;0;0;0;0;0;0;327982.73;1202416.02
09.072.017/0001-29;2024-01-01;1;43713847.53;32507.06;;;43681340.47;1821124373.92;1821122870.38;;1821122870.38;;;;;;;;;;;;;;;;1000.54;503;;;;;;;;;27958579.25;10346663.58;14359935.33;3251980.34;9217858.26;1374617.33;;;;;63481360.42;;118619.86;7481038.9;81673494.77
09.072.017/0001-29;2024-02-01;1;41425442.09;330517.99;;;41094924.1;1822028246.68;1822026743.14;;1822026743.14;;;;;;;;;;;;;;;;1000.54;503;;;;;;;;;27097032.18;10329668.77;13440390.66;3326972.75;9217858.26;1164359.55;;;1000000;;62541469.91;;118619.86;7256081.94;81298389.52
09.072.017/0001-29;2024-03-01;1;59818258.12;55000.1;;;59763258.02;1761622124.19;1731735258.97;;1731735258.97;;;;;;;;;;;;;;;;1000.54;503;;;29885361.68;;;;;;71539188.1;10458658.25;56274545.12;4805984.73;9217858.26;1209248.32;;;250000;;61643383.38;;118619.86;6238500.49;78677610.31
09.150.967/0001-24;2024-01-01;1;2077250.99;77224.71;0;0;2000026.28;7246275.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7246275.5;0;0;0;0;0;0;;0;0;;0;0;0;27840225.52;0;27838354.94;1870.58;0;43068.97;0;0;0;26937429.12;0;0;0;43926.08;27024424.17
09.150.967/0001-24;2024-02-01;1;205195.45;136982;0;0;68213.45;7264718.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7264718.8;0;0;0;0;0;0;;0;0;;0;0;0;27299392.74;0;27298104.81;1287.93;0;43068.97;0;0;0;26397178.99;0;0;0;45132.21;26485380.17
09.150.967/0001-24;2024-03-01;1;2202415.73;2133769.6;0;0;68646.13;5017443.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5017443.64;0;0;0;0;0;0;;0;0;;0;0;0;26759556.21;0;26758881.58;674.63;0;20787.17;0;0;0;25857955.76;0;0;0;45442.35;25924185.28
09.276.964/0001-31;2024-01-01;1;30289.36;30289.36;0;0;0;363130414;363130414;0;363130414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;10000;0;0;0;0;0;0;0;38505.92;48505.92
09.276.964/0001-31;2024-02-01;1;38469.64;38469.64;0;0;0;412615552;412615552;0;412615552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;10000;0;0;0;0;0;0;0;41537.54;51537.54
09.276.964/0001-31;2024-03-01;1;348828.02;348828.02;0;0;0;412615552;412615552;0;412615552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;10000;0;0;0;0;0;0;0;44759.39;54759.39
09.326.861/0001-39;2024-01-01;1;2594995.97;2000;;;2592995.97;91320000;91320000;;91320000;;;;;;;;;;;;;;;;;;;;;;;;;;1085182.44;1085182.44;;;486090.75;34058.79;;;;;;;;62102.66;582252.2
09.326.861/0001-39;2024-02-01;1;2740553.15;2000;;;2738553.15;91407495.65;91407495.65;;91407495.65;;;;;;;;;;;;;;;;;;;;;;;;;;885826.55;885504.45;;322.1;487824.64;28467.94;;;;;;;;42916.96;559209.54
09.326.861/0001-39;2024-03-01;1;2560872.18;2000;;;2558872.18;91446673.8;91446673.8;;91446673.8;;;;;;;;;;;;;;;;;;;;;;;;;;854016.76;853900.26;;116.5;489558.53;29398.01;;;;;;;;21395.27;540351.81
09.350.920/0001-04;2024-01-01;1;2767291.28;5133.16;0;0;2762158.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;5324.06;56883.95;0;0;0;0;0;0;0;44912.74;107120.75
09.350.920/0001-04;2024-02-01;3;6916.18;6916.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;81429.83;0;0;81429.83;42240.8;0;0;0;0;0;0;0;0;46105.21;88346.01
09.517.273/0001-82;2024-01-01;1;1406773.04;6552.04;1400221;0;0;152948687.23;138076928.35;0;138076928.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14871758.88;0;0;;0;0;;0;0;0;1502204.27;1483645.43;0;18558.84;1.63;31652.39;100000;0;0;0;0;0;0;4446795.28;4578449.3
09.517.273/0001-82;2024-02-01;2;1321974.57;6128.82;1315845.75;0;0;152952717.35;138080958.47;0;138080958.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14871758.88;0;0;;0;0;;0;0;0;1679927.23;1662888.29;0;17038.94;8681.34;27305.88;100000;0;0;0;0;0;0;4588712.34;4724699.56
09.517.273/0001-82;2024-03-01;1;1176335.26;5597.69;1170737.57;0;0;152953912.55;138082153.67;0;138082153.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14871758.88;0;0;;0;0;;0;0;0;2123188.63;2107749.59;0;15439.04;23107.34;29149.12;100000;0;0;0;0;0;0;606297.95;758554.41
09.552.812/0001-14;2024-01-01;1;140440366.35;0;0;0;140440366.35;883995045.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85741866.65;0;0;0;0;0;0;;798253178.49;0;;0;0;0;1239752.37;0;0;1239752.37;0;869504.04;0;0;0;0;0;0;0;920222.86;1789726.9
09.552.812/0001-14;2024-02-01;1;130273867.14;0;0;0;130273867.14;891078144.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86244916.4;0;0;0;0;0;0;;804833227.98;0;;0;0;0;1907485.04;0;0;1907485.04;0;882497.45;0;0;0;0;0;0;0;929482.66;1811980.11
09.552.812/0001-14;2024-03-01;1;77880986.68;0;0;0;77880986.68;938263399.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86730824.02;0;0;0;0;0;0;;851532575.92;0;;0;0;0;1906743.23;0;0;1906743.23;0;883175.77;0;0;0;0;0;0;0;889115.1;1772290.87
10.347.505/0001-80;2024-01-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.347.505/0001-80;2024-02-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.347.505/0001-80;2024-03-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.347.985/0001-80;2024-01-01;1;2519168.54;2000;;;2517168.54;223577711.6;218500000;;218500000;;;;;;;;;;;;;;;;;;;;;;;5077711.6;;;649538.11;571695.85;;77842.26;289738.1;138057.42;;;;;;;;196116.11;623911.63
10.347.985/0001-80;2024-02-01;1;1461670.25;2000;;;1459670.25;223981441.42;218865131.91;;218865131.91;;;;;;;;;;;;;;;;;;;;;;;5116309.51;;;855568.86;777349.13;;78219.73;290034.11;119069.7;;;;;;;;212678.47;621782.28
10.347.985/0001-80;2024-03-01;1;1564522.05;2000;;;1562522.05;224187748.68;219031021.53;;219031021.53;;;;;;;;;;;;;;;;;;;;;;;5156727.15;;;626227.06;548268.3;;77958.76;290330.12;125602.38;;;;;;;;152947.59;568880.09
10.375.382/0001-91;2024-01-01;1;1984313.3;2000;;;1982313.3;148564710;148564710;;148564710;;;;;;;;;;;;;;;;;;;;;;;;;;1457339.86;1457339.86;;;1023621.3;69970.84;;;;;;;;69262.43;1162854.57
10.375.382/0001-91;2024-02-01;1;2015493.18;2000;;;2013493.18;148704697.94;148704697.94;;148704697.94;;;;;;;;;;;;;;;;;;;;;;;;;;1263823.19;1263501.09;;322.1;1026449.3;63002.96;;;;;;;;48144.17;1137596.43
10.375.382/0001-91;2024-03-01;1;1893167.71;2000;;;1891167.71;148755715.91;148755715.91;;148755715.91;;;;;;;;;;;;;;;;;;;;;;;;;;1298466.83;1298350.33;;116.5;1029277.3;70297.62;;;;;;;;24972.46;1124547.38
10.427.246/0001-06;2024-01-01;1;2433397.8;200;179600.46;0;2253597.34;750310660.28;544145750;0;544145750;0;0;0;0;0;0;0;0;0;0;0;206164910.28;0;0;0;0;0;0;;0;0;;0;0;0;84140522.14;6032378.2;76413263.79;1694880.15;0;33451.24;0;0;0;0;300042147.58;0;0;4797496.77;304873095.59
10.427.246/0001-06;2024-02-01;2;2568116.91;201.8;298377.82;0;2269537.29;750252396.67;544145750;0;544145750;0;0;0;0;0;0;0;0;0;0;0;206106646.67;0;0;0;0;0;0;;0;0;;0;0;0;84788037.63;6003303;77247547.7;1537186.93;0;30910.3;0;0;0;0;299645437.69;0;0;4915711.59;304592059.58
10.427.246/0001-06;2024-03-01;1;2691749.6;200;0;486174.04;2205375.56;548495290.69;342447000;0;342447000;0;0;0;0;0;0;0;0;0;0;0;206048290.69;0;0;0;0;0;0;;0;0;;0;0;0;83497350.66;4073219.58;78101601.61;1322529.47;0;44731.93;0;21800000;0;0;169285883.13;0;0;5510514.57;196641129.63
10.456.799/0001-89;2024-01-01;1;18390795.76;168122.91;0;0;18222672.85;1057096075.18;1048722328.34;107951515.34;937200797.1;0;3565554.73;0;4461.17;0;0;0;0;0;0;0;8234913.11;0;0;0;0;138833.73;0;;0;0;;0;0;0;15086200.98;10202146.95;0;4884054.03;87396458.38;129649.91;0;14963677.25;0;122.07;0;0;0;533747.06;103023654.67
10.456.799/0001-89;2024-02-01;1;20115604.63;635521.64;0;0;19480082.99;1057096075.18;1048722328.34;107951515.34;937200797.1;0;3565554.73;0;4461.17;0;0;0;0;0;0;0;8234913.11;0;0;0;0;138833.73;0;;0;0;;0;0;0;15025803.22;10270495.18;0;4755308.04;87396458.38;132895.45;0;13923712.66;0;122.07;0;0;0;353217.31;101806405.87
10.456.799/0001-89;2024-03-01;1;21150674.01;496726.05;0;0;20653947.96;1057096075.18;1048722328.34;107951515.34;937200797.1;0;3565554.73;0;4461.17;0;0;0;0;0;0;0;8234913.11;0;0;0;0;138833.73;0;;0;0;;0;0;0;15163054.05;10431813.03;0;4731241.02;87396458.38;136140.99;0;12885335.56;0;122.07;0;0;0;398874.56;100816931.56
10.456.810/0001-00;2024-01-01;1;11691725.6;691047.4;11000678.2;0;0;51434562;49119000;0;49119000;0;0;0;0;0;0;0;0;0;0;0;2315562;0;0;0;0;0;0;;0;0;;0;0;0;208241.35;185043.15;0;23198.2;808772.53;39526.5;0;0;0;0;0;0;9364.56;189281.05;1046944.64
10.456.810/0001-00;2024-02-01;1;16023791.7;16023791.7;0;0;0;47707366.7;45378000;0;45378000;0;0;0;0;0;0;0;0;0;0;0;2329366.7;0;0;0;0;0;0;;0;0;;0;0;0;259455.07;233561.08;0;25893.99;324881.21;23537.24;0;0;0;0;0;0;9364.56;1130276.3;1488059.31
10.456.810/0001-00;2024-03-01;1;15430862.83;40846.92;15390015.91;0;0;47710736.17;45378000;0;45378000;0;0;0;0;0;0;0;0;0;0;0;2332736.17;0;0;0;0;0;0;;0;0;;0;0;0;297728.54;272043.55;0;25684.99;324834.47;24729.51;0;0;0;0;0;0;9364.56;1043649.65;1402578.19
10.522.648/0001-81;2024-01-01;1;3739110.89;1190051.37;;;2549059.52;49724616;49724616;;49724616;;;;;;;;;;;;;;;;;;;;;;;;;;1195557.51;795914.27;;399643.24;458114.35;47924.31;;;;;;;;14405.64;520444.3
10.522.648/0001-81;2024-02-01;1;2670424.59;617820.85;;;2052603.74;49937667.52;49937667.52;;49937667.52;;;;;;;;;;;;;;;;;;;;;;;;;;3710236.93;2309947.45;;1400289.48;340000;40409.54;;;;;;;;1947698.08;2328107.62
10.522.648/0001-81;2024-03-01;1;2983531.61;1298806.46;;;1684725.15;50361557.02;50361557.02;;50361557.02;;;;;;;;;;;;;;;;;;;;;;;;;;2846508.91;2309947.45;;536561.46;389103.61;30741.8;;;;;;;;1961647.32;2381492.73
10.869.155/0001-12;2024-01-01;1;21094863.91;198.5;0;0;21094665.41;842258779.39;410441853.01;3124775.52;407317077.49;0;0;0;0;0;0;0;0;0;0;0;431816926.38;0;0;0;0;0;0;;0;0;;0;0;0;9938609.52;6702510.32;0;3236099.2;3755064.54;177444.58;0;0;57000;0;0;0;88596.86;1350847.15;5428953.13
10.869.155/0001-12;2024-02-01;1;22535186.96;115;0;0;22535071.96;841608478.61;410338869.57;3124775.52;407214094.05;0;0;0;0;0;0;0;0;0;0;0;431269609.04;0;0;0;0;0;0;;0;0;;0;0;0;9296454.89;6653023.42;0;2643431.47;5638786.42;178573.07;0;0;57000;0;0;0;88596.86;920731.68;6883688.03
10.869.155/0001-12;2024-03-01;1;22293157.59;191;0;0;22292966.59;840769868.55;410341541.97;3124775.52;407216766.45;0;0;0;0;0;0;0;0;0;0;0;430428326.58;0;0;0;0;0;0;;0;0;;0;0;0;8688354.93;6612812.58;0;2075542.35;6084371.61;178257.48;0;0;57000;0;0;0;176513.28;1979438.66;8475581.03
10.991.914/0001-15;2024-01-01;1;7061006.97;13558.96;7047448.01;0;0;104200000.01;104200000.01;0;104200000.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;719465.79;50726.49;0;0;0;0;0;0;0;328759.45;1098951.73
10.991.914/0001-15;2024-02-01;1;7095644.12;25365.99;7070278.13;0;0;104200000.01;104200000.01;0;104200000.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;716393.56;50726.49;0;0;0;0;0;0;0;328873.21;1095993.26
10.991.914/0001-15;2024-03-01;1;7141800.48;20162.76;7121637.72;0;0;104200000.01;104200000.01;0;104200000.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;724404.3;50726.49;0;0;0;0;0;0;0;338696.6;1113827.39
11.026.627/0001-38;2024-01-01;1;54101762.94;0;0;0;54101762.94;1924029810.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1702243563.32;0;0;0;0;0;0;;221786247.2;0;;0;0;0;2733025.12;0;0;2733025.12;0;405554.29;0;0;0;0;0;0;0;8192948.4;8598502.69
11.026.627/0001-38;2024-02-01;1;41993628;0;0;0;41993628;1927744936.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1706815848.39;0;0;0;0;0;0;;220929088.55;0;;0;0;0;5123934.88;0;0;5123934.88;0;399839.84;0;0;0;0;0;0;0;9478254.43;9878094.27
11.026.627/0001-38;2024-03-01;1;62728102.22;0;0;0;62728102.22;1899349283.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1680281801.7;0;0;0;0;0;0;;219067482.08;0;;0;0;0;7574730.39;0;0;7574730.39;0;399344.54;0;0;0;0;0;0;0;8599232.23;8998576.77
11.044.355/0001-07;2024-01-01;1;2709077.81;856404.47;0;1852673.34;0;234137011.39;234137011.39;0;230752800;0;3384211.39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2685959.78;1309624.35;0;1376335.43;2053855.05;26957.13;0;0;0;0;0;0;0;91648.22;2172460.4
