CNPJ_Fundo;Data_Referencia;Versao;Data_Informacao_Numero_Cotistas;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Numero_Cotistas_Pessoa_Juridica_Nao_Financeira;Numero_Cotistas_Banco_Comercial;Numero_Cotistas_Corretora_Distribuidora;Numero_Cotistas_Outras_Pessoas_Juridicas_Financeira;Numero_Cotistas_Investidores_Nao_Residentes;Numero_Cotistas_Entidade_Aberta_Previdencia_Complementar;Numero_Cotistas_Entidade_Fechada_Previdência_Complementar;Numero_Cotistas_Regime_Proprio_Previdencia_Servidores_Publicos;Numero_Cotistas_Sociedade_Seguradora_Resseguradora;Numero_Cotistas_Sociedade_Capitalizacao_Arrendamento_Mercantil;Numero_Cotistas_FII;Numero_Cotistas_Outros_Fundos;Numero_Cotistas_Distribuidores_Fundo;Numero_Cotistas_Outros_Tipos;Valor_Ativo;Patrimonio_Liquido;Cotas_Emitidas;Valor_Patrimonial_Cotas;Percentual_Despesas_Taxa_Administracao;Percentual_Despesas_Agente_Custodiante;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Rentabilidade_Patrimonial_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes
07.122.725/0001-00;2019-01-01;1;2019-01-31;4471;4374;79;0;0;0;4;0;0;0;0;0;4;7;0;3;196838096.07;190786220.93;111177;1716.05836575911;0.000328;0;-0.000665;-0.000591;-7.4E-05;0
07.122.725/0001-00;2019-02-01;1;2019-02-28;4414;4319;78;0;0;0;4;0;0;0;0;0;4;6;0;3;196950366.11;190647285.72;111177;1714.80868992687;0.000366;0;-0.001621;-0.000728;-0.000893;0
07.122.725/0001-00;2019-03-01;1;2019-03-31;4410;4314;79;0;0;0;4;0;0;0;0;0;4;6;0;3;196541109.14;190847395.28;111177;1716.60860861509;0.000347;0;0.001944;0.00105;0.000894;0
07.122.725/0001-00;2019-04-01;2;2019-04-30;4354;4257;79;0;0;0;4;0;0;0;0;0;4;7;0;3;196238311.54;190752341.78;111177;1715.75363411497;0.000347;0;-0.001348;-0.000498;-0.00085;0
07.122.725/0001-00;2019-05-01;1;2019-05-31;4276;4178;79;0;0;0;4;0;0;0;0;0;4;8;0;3;195793124.27;190725651.64;111177;1715.51356521583;0.000347;0;-6.7E-05;-0.00014;7.3E-05;0
07.122.725/0001-00;2019-06-01;1;2019-06-30;4240;4146;79;0;0;0;4;0;0;0;0;0;4;4;0;3;195666347.9;190728349.71;111177;1715.53783345476;0.000347;0;-0.00155;1.4E-05;-0.001564;0
07.122.725/0001-00;2019-07-01;1;2019-07-31;4224;4128;80;0;0;0;4;0;0;0;0;0;4;5;0;3;195422987.47;190633987.45;111177;1714.68907642768;0.000347;0;-0.001161;-0.000495;-0.000666;0
07.122.725/0001-00;2019-08-01;1;2019-08-31;4193;4097;80;0;0;0;4;0;0;0;0;0;5;4;0;3;195165243.36;190509630.5;111177;1713.57052717738;0.000347;0;-0.001457;-0.000652;-0.000805;0
07.122.725/0001-00;2019-09-01;1;2019-09-30;4173;4073;82;0;0;0;4;0;0;0;0;0;5;6;0;3;195001347.14;190499704.78;111177;1713.48124863956;0.000347;0;-0.000288;-5.2E-05;-0.000236;0
07.122.725/0001-00;2019-10-01;1;2019-10-31;4093;3990;84;;;;4;;;;;;6;6;;3;194888112.96;190562339.38;111177;1714.04462595681;0.000347;0;0.000475;0.000329;0.000146;0
07.122.725/0001-00;2019-11-01;1;2019-11-30;4072;3967;86;0;0;0;4;0;0;0;0;0;6;6;0;3;194791595.47;190934675.21;111177;1717.39366244817;0.000357;0;-0.006093;0.001954;-0.008047;0
07.122.725/0001-00;2019-12-01;1;2019-12-31;4164;4055;88;0;0;0;6;0;0;0;0;0;7;5;0;3;224975649.92;220638004.23;111177;1984.56519091179;0.000319;0;0.153266;0.155568;-0.002302;0
07.224.019/0001-60;2019-01-01;1;2019-01-31;4;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;1987979845.25;1977460183.66;1639737;1205.96179976423;4.4E-05;0;0.005634;0.001362;0.004272;0
07.224.019/0001-60;2019-02-01;1;2019-02-28;4;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;1989824030.15;1976915173.63;1639737;1205.62942327337;3.3E-05;0;0.005201;-0.000276;0.005477;0
07.224.019/0001-60;2019-03-01;1;2019-03-31;4;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;1990138573.1;1977799642.32;1639737;1206.168819951;6.2E-05;0;0.00501;0.000447;0.004563;0
07.224.019/0001-60;2019-04-01;1;2019-04-30;4;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;1991544291.16;1978164435.36;1639737;1206.39129040816;4.8E-05;0;0.005452;0.000184;0.005268;0
07.224.019/0001-60;2019-05-01;1;2019-05-31;4;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;1991899633.3;1977148703.89;1639737;1205.77184261257;4.8E-05;0;0.005203;-0.000513;0.005716;0
07.224.019/0001-60;2019-06-01;1;2019-06-30;4;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;1991488662.02;1976430869.18;1639737;1205.33406831705;4.8E-05;0;0.004648;-0.000363;0.005011;0
07.224.019/0001-60;2019-07-01;1;2019-07-31;4;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;1991135308.63;1976279298.07;1639737;1205.2416320849;4.8E-05;0;0.00518;-7.7E-05;0.005257;0
07.224.019/0001-60;2019-08-01;1;2019-08-31;4;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;1991727671.56;1974692428.08;1639737;1204.27387323699;4.8E-05;0;0.005006;-0.000803;0.005809;0
07.224.019/0001-60;2019-09-01;1;2019-09-30;4;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;1991525103.91;1976306184.35;1639737;1205.25802878754;4.8E-05;0;0.005937;0.000817;0.00512;0
07.224.019/0001-60;2019-10-01;1;2019-10-31;4;;1;;;;1;;;;;;2;;;;2285784976.3;2267677282.21;1639737;1382.95182837858;4.2E-05;0;0.153741;0.147432;0.006309;0
07.224.019/0001-60;2019-11-01;2;2019-11-30;4;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;2002523156.05;1986443076.41;1436603;1382.73627189279;4.8E-05;0;-0.058298;-0.000156;-0.058142;0
07.224.019/0001-60;2019-12-01;1;2019-12-31;3;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;2005859749.58;1993354969.41;1436603;1387.54754752009;4.7E-05;0;0.006079;0.00348;0.002599;0
07.352.632/0001-63;2019-01-01;1;2019-01-31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19075571.81;18215852.6;40000;455.396315;0.001293;0;0.000694;-0.005615;0.006309;0
07.352.632/0001-63;2019-02-01;1;2019-02-28;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;18876055.82;17927825.06;40000;448.1956265;0.001314;0;0.001307;0.003876;-0.002569;0
07.352.632/0001-63;2019-03-01;1;2019-03-31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;18933758.19;17876178.91;40000;446.90447275;0.001322;0;-0.010479;-0.002426;-0.008053;0
07.352.632/0001-63;2019-04-01;1;2019-04-30;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;18967657.53;17830467.48;40000;445.761687;0.001326;0;-0.005709;-0.002557;-0.003152;0
07.352.632/0001-63;2019-05-01;1;2019-05-31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;18927583.1;17707173.35;40000;442.67933375;0.001335;0;-0.004122;-0.006915;0.002793;0
07.352.632/0001-63;2019-06-01;1;2019-06-30;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19056952.38;17727963.73;40000;443.19909325;0.001274;0;-0.008058;0.001174;-0.009232;0
07.352.632/0001-63;2019-07-01;1;2019-07-31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19082482.69;17653667.75;40000;441.34169375;0.001531;0;-0.007381;-0.004191;-0.00319;0
07.352.632/0001-63;2019-08-01;1;2019-08-31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19149003.45;17609385.18;40000;440.2346295;0.001369;0;-0.004891;-0.002508;-0.002383;0
07.352.632/0001-63;2019-09-01;1;2019-09-30;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19181779.53;17537614.07;40000;438.44035175;0.001427;0;0.061785;-0.004076;0.065861;0
07.583.627/0001-61;2019-01-01;1;2019-01-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3102155648.93;1951676233.14;224952;8675.96746479249;9.7E-05;0;0.003483;0.003483;0;0
07.583.627/0001-61;2019-02-01;1;2019-02-28;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3105620666.97;1958387863.25;224952;8705.80329692557;9.7E-05;0;0.003439;0.003439;0;0
07.583.627/0001-61;2019-03-01;1;2019-03-31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3111272436.33;1960690448.18;224952;8716.03919138305;9.7E-05;0;0.001176;0.001176;0;0
07.583.627/0001-61;2019-04-01;1;2019-04-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3117947557.29;1964785230.58;224952;8734.24210756072;9.7E-05;0;0.002088;0.002088;0;0
07.583.627/0001-61;2019-05-01;1;2019-05-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3124645288.36;1972116729.51;224952;8766.83350008002;9.6E-05;0;0.003731;0.003731;0;0
07.583.627/0001-61;2019-06-01;1;2019-06-30;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3131339965.79;1984140786.28;224952;8820.28515541093;9.6E-05;0;0.006097;0.006097;0;0
07.583.627/0001-61;2019-07-01;1;2019-07-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3137631129.35;1992418068.15;224952;8857.08092459725;9.6E-05;0;0.006097;0.006097;0;0
07.583.627/0001-61;2019-08-01;1;2019-08-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3137649174.76;2001635937.62;224952;8898.05797512358;9.5E-05;0;0.004626;0.004626;0;0
07.583.627/0001-61;2019-09-01;1;2019-09-30;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3142524416.2;2012089693.53;224952;8944.52902632562;9.4E-05;0;0.005223;0.005223;0;0
07.583.627/0001-61;2019-10-01;1;2019-10-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3148496452.06;2022809449.58;224952;8992.18255263345;9.4E-05;0;0.005328;0.005328;0;0
07.583.627/0001-61;2019-11-01;1;2019-11-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3158742734.33;2026624493.67;224952;9009.14192214339;9.4E-05;0;0.001886;0.001886;0;0
07.583.627/0001-61;2019-12-01;1;2019-12-31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3922121912.09;2781163974.44;224952;12363.3662934315;6.8E-05;0;0.372314;0.372314;0;0
07.789.135/0001-27;2019-01-01;1;2019-01-31;57;56;;;;;1;;;;;;;;;;1521804033.7;1413914668.09;451113;3134.28047537978;0.000111774736882453;0;0.00486309;-0.00010699;0.00497008;0
07.789.135/0001-27;2019-02-01;2;2019-02-28;57;56;;;;;1;;;;;;;;;;1513593308.98;1416175953.53;451113;3139.29315610501;0.00011193633079623;0;0.00432331;0.00159931;0.002724;0
07.789.135/0001-27;2019-03-01;1;2019-03-29;56;55;;;;;1;;;;;;;;;;1516179936.52;1415811482.74;451113;3138.48521931312;0.000104193483241505;0;0.00427137;-0.00025736;0.00452873;0
07.789.135/0001-27;2019-04-01;1;2019-04-30;56;55;;;;;1;;;;;;;;;;1521093758.97;1418419238.96;451113;3144.26593549731;0.000103975154840775;0;0.00474811;0.00184188;0.00290623;0
07.789.135/0001-27;2019-05-01;1;2019-05-31;56;55;;;;;1;;;;;;;;;;1508419084.9;1420796438.7;451113;3149.53556802841;0.000103992377778755;0;0.00455006;0.00167595;0.00287411;0
07.789.135/0001-27;2019-06-01;1;2019-06-28;56;55;;;;;1;;;;;;;;;;1514011745.73;1423251651.63;451113;3154.97813547825;0.000103986972248022;0;0.00518456;0.00172805;0.00345651;0
07.789.135/0001-27;2019-07-01;1;2019-07-31;56;55;;;;;1;;;;;;;;;;1518536521.1;1424286689.22;451113;3157.27254417408;7.87185970693867E-05;0;0.00652346;0.00245655;0.00406691;0
07.789.135/0001-27;2019-08-01;1;2019-08-31;56;55;;;;;1;;;;;;;;;;1509889049.55;1426897018.18;451113;3163.05896345262;0;0;0.00519668;0.00183273;0.00336395;0
07.789.135/0001-27;2019-09-01;1;2019-09-30;56;55;;;;;1;;;;;;;;;;1515151178.88;1429325604.54;451113;3168.44250673335;0;0;0.00498987;0.00170201;0.00328786;0
07.789.135/0001-27;2019-10-01;1;2019-10-31;56;55;;;;;1;;;;;;;;;;1520125467.99;1431761920.9;451113;3173.84318541031;0;0;0.00458174;0.00170452;0.00287722;0
07.789.135/0001-27;2019-11-01;3;2019-11-29;56;55;;;;;1;;;;;;;;;;1510755107.98;1434577861.7;451113;3180.08539257348;0;0;0.00586057;0.00196677;0.0038938;0
07.789.135/0001-27;2019-12-01;1;2019-12-31;56;55;;;;;1;;;;;;;;;;1642883231;1559926761.16;451113;3457.95124760315;0;0;0.09319084;0.08737685;0.00581399;0
08.014.513/0001-63;2019-01-01;1;2019-01-31;3947;3930;10;1;0;0;2;0;0;0;0;0;1;3;0;0;211078049.93;207141066.13;1144800;180.94083344689;0.000287;0;0.008711;-2.7E-05;0.008738;0
08.014.513/0001-63;2019-02-01;1;2019-02-28;4031;4015;10;1;0;0;2;0;0;0;0;0;1;2;0;0;210926579.21;207145920.92;1144800;180.945074178896;0.000289;0;0.008701;2.3E-05;0.008678;0
08.014.513/0001-63;2019-03-01;1;2019-03-31;4103;4085;12;1;0;0;2;0;0;0;0;0;1;2;0;0;210889796.47;207134178.8;1144800;180.934817260657;0.000392;0;0.009517;-6.2E-05;0.009579;0
08.014.513/0001-63;2019-04-01;2;2019-04-30;4146;4126;14;1;0;0;2;0;0;0;0;0;1;2;0;0;210927226.19;207151784.19;1144800;180.950195833333;0.00029;0;0.008972;8.5E-05;0.008887;0
08.014.513/0001-63;2019-05-01;1;2019-05-31;4213;4192;14;1;0;0;2;0;0;0;0;0;2;2;0;0;210359223.13;207166054.33;1144800;180.962661015024;0.000298;0;0.005944;6.9E-05;0.005875;0
08.014.513/0001-63;2019-06-01;1;2019-06-30;4291;4269;14;1;0;0;2;0;0;0;0;0;2;3;0;0;211210929.58;207169877.57;1144800;180.966000672607;0.000311;0;0.012912;1.8E-05;0.012894;0
08.014.513/0001-63;2019-07-01;1;2019-07-31;4366;4343;15;1;0;0;2;0;0;0;0;0;2;3;0;0;211236006.87;207158412.14;1144800;180.95598544724;0.000312;0;0.009427;-5.5E-05;0.009482;0
08.014.513/0001-63;2019-08-01;1;2019-08-31;4471;4447;16;1;0;0;3;0;0;0;0;0;1;3;0;0;211254933.51;207154590.33;1144800;180.952647038784;0.000314;0;0.009418;-1.8E-05;0.009436;0
08.014.513/0001-63;2019-09-01;1;2019-09-30;4549;4526;16;1;0;0;3;0;0;0;0;0;1;2;0;0;211243680.34;207150768.52;1144800;180.949308630328;0.000315;0;0.009413;-1.8E-05;0.009431;0
08.014.513/0001-63;2019-10-01;1;2019-10-31;4672;4649;17;1;0;0;0;0;0;0;0;0;1;2;0;0;211158015.14;207151778.32;1144800;180.9501907058;0.000317;0;0.009037;5E-06;0.009032;0
08.014.513/0001-63;2019-11-01;1;2019-11-30;4789;4764;18;1;0;0;2;0;0;0;0;0;1;3;0;0;211156139.26;207148773;1144800;180.947565513627;0.000319;0;0.009404;-1.5E-05;0.009419;0
08.014.513/0001-63;2019-12-01;1;2019-12-31;4927;4902;18;1;0;0;2;0;0;0;0;0;1;3;0;0;222343630.82;218351260.69;1144800;190.733106822152;0.000304;0;0.063022;0.054079;0.008943;0
08.098.114/0001-28;2019-01-01;1;2019-01-31;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;611008943.1;343375053.67;3568083;96.235164280091;0.000125;0;0.007093;-0.001775;0.008868;0
08.098.114/0001-28;2019-02-01;1;2019-02-28;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;610590249.13;342268303.85;3568083;95.9249837657924;0.000125;0;0.006481;-0.003223;0.009704;0
08.098.114/0001-28;2019-03-01;1;2019-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;609653981.66;345832909.71;3568083;96.9240092537085;0.000124;0;0.004574;0.010415;-0.005841;0
08.098.114/0001-28;2019-04-01;1;2019-04-30;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;608779205.39;345173102.63;3568083;96.7390900463919;0.000125;0;0.002315;-0.001908;0.004223;0
08.098.114/0001-28;2019-05-01;1;2019-05-31;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;608299817.56;344695950.2;3568083;96.6053620949961;0.000125;0;0.006034;-0.001382;0.007416;0
08.098.114/0001-28;2019-06-01;1;2019-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;626947783.15;362547601.57;3568083;101.608511228578;0.000119;0;0.059608;0.05179;0.007818;0
08.098.114/0001-28;2019-07-01;1;2019-07-31;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;628103152.44;389447315.76;3568083;109.147493418735;0.000116;0;0.081376;0.074196;0.00718;0
08.098.114/0001-28;2019-08-01;1;2019-08-31;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;629573202.38;389409648.75;3568083;109.136936766886;0.000488;0;0.00768;-9.7E-05;0.007777;0
08.098.114/0001-28;2019-09-01;2;2019-09-30;1;;;;;;;;;;;;;1;;;630332133.2;390076432.61;3568083;109.323811304277;0.000254469077600602;;0.021;0.002;0.019;0
08.098.114/0001-28;2019-10-01;2;2019-10-31;1;;;;;;;;;;;;;1;;;630899933.7;361765262.03;3568083;101.389250762945;0.000125067757324494;;-0.0428;-0.0725;0.0297;0
08.098.114/0001-28;2019-11-01;2;2019-11-29;1;;;;;;;;;;;;;1;;;631781176.6;361987342.03;3568083;101.451491467547;0.000124911522448353;;0.0076;0.0006;0.007;0
08.098.114/0001-28;2019-12-01;2;2019-12-31;1;;;;;;;;;;;;;1;;;632839903.15;361184725.15;3568083;101.226548023126;0.000260188024177855;;0.006744;-0.002169;0.008913;0
08.417.532/0001-30;2019-01-01;1;2019-01-31;2;;;;;;;;;;;;;;;;1389676448.73;181318117.53;46971;3860.2141221179;0.001118;4E-06;0.011351;0.011351;0;0
08.417.532/0001-30;2019-02-01;1;2019-02-28;2;;;;;;;;;;;;;;;;1298949958.81;185576143.41;46971;3950.86635179153;0.001021;4E-06;0.023484;0.023484;0;0
08.417.532/0001-30;2019-03-01;1;2019-03-31;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1306268641.86;187014178.43;46971;3981.4817319197;0.001019;4E-06;0.007749;0.007749;0;0
08.417.532/0001-30;2019-04-01;1;2019-04-30;2;;;;;;;;;;;;;;;;1319125906.25;188838503.85;46971;4020.32113112346;0.001019;4E-06;0.009755;0.009755;0;0
08.417.532/0001-30;2019-05-01;1;2019-05-31;2;;;;;;;;;;;;;;;;1328824873.9;192198361.56;46971;4091.85160120074;0.001008;4E-06;0.017792;0.017792;0;0
08.417.532/0001-30;2019-06-01;1;2019-06-30;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1337443606.12;191548114.51;46971;4078.00801579698;0.001019;4E-06;0.019271;-0.003383;0.022654;0
08.417.532/0001-30;2019-07-01;1;2019-07-31;2;;;;;;;;;;;;;;;;1344252437.68;193743397.3;46971;4124.74499797748;0.001012;4E-06;0.011461;0.011461;0;0
08.417.532/0001-30;2019-08-01;1;2019-08-31;2;;;;;;;;;;;;;;;;1327068464.15;196957783.05;46971;4193.17840901833;0.000983;4E-06;0.016591;0.016591;0;0
08.417.532/0001-30;2019-09-01;1;2019-09-30;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1338291125.26;200117651.79;46971;4260.4511675289;0.000975;4E-06;0.016043;0.016043;0;0
08.417.532/0001-30;2019-10-01;1;2019-10-31;2;;;;;;;;;;;;;;;;1348880415.94;203252864.76;46971;4327.19901130485;0.000968;4E-06;0.015667;0.015667;0;0
08.417.532/0001-30;2019-11-01;1;2019-11-30;2;;;;;;;;;;;;;;;;1361156274.9;205437496.21;46971;4373.7092293117;0.000967;1E-05;0.010748;0.010748;0;0
08.417.532/0001-30;2019-12-01;1;2019-12-31;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1414453777.39;254205163.5;46971;5411.95979434118;0.000812;3E-06;0.257607;0.237384;0.020223;0
08.431.747/0001-06;2019-01-01;1;2019-01-31;14009;;;;;;;;;;;;;;;;1271811154.27;1203892809.04;5374920;223.983391202102;0.000556;3.1E-05;0.017167;0.010849;0.006318;0
08.431.747/0001-06;2019-02-01;1;2019-02-28;17512;;;;;;;;;;;;;;;;1557479858.44;1203987455.99;5374920;224.001000199073;0.000507;2.9E-05;0.006754;7.9E-05;0.006675;0
08.431.747/0001-06;2019-03-01;1;2019-03-29;20488;20423;37;;;;2;;;1;;;12;13;;;1557338539.46;1205399692.88;5374920;224.263745856683;0.000513;2.6E-05;0.008395;0.001173;0.007222;0
08.431.747/0001-06;2019-04-01;1;2019-04-30;23145;;;;;;;;;;;;;;;;1558530783.89;1505758840.97;6718650;224.116279456438;0.000564;2.9E-05;0.005585;-0.000658;0.006243;0
08.431.747/0001-06;2019-05-01;1;2019-05-31;25146;;;;;;;;;;;;;;;;1562547340.84;1501334170.74;6718650;223.457714085419;0.000593;3.1E-05;0.003309;-0.002938;0.006247;0
08.431.747/0001-06;2019-06-01;1;2019-06-28;26633;26556;43;;;;1;;;1;;;11;21;;;1564718942.07;1500285924.01;6718650;223.301693645301;0.000524;2.64E-05;0.008252;-0.000698;0.00895;0
08.431.747/0001-06;2019-07-01;1;2019-07-31;30037;;;;;;;;;;;;;;;;1529317787.75;1454334163.37;6718650;216.462260032893;0.000646;3.3E-05;-0.024359;-0.030629;0.00627;0
08.431.747/0001-06;2019-08-01;1;2019-08-30;34211;;;;;;;;;;;;;;;;1935372841.39;1457019434.26;6718650;216.861934207021;0.0005935;3.06E-05;0.008314;0.001846;0.006468;0
08.431.747/0001-06;2019-09-01;1;2019-09-30;37552;37464;55;;;;1;;;1;;;10;21;;;2275518238.99;1457481857.43;6718650;216.930761005559;0.0005821;2.93E-05;0.006773;0.000317;0.006456;0
08.431.747/0001-06;2019-10-01;1;2019-10-31;41046;;;;;;;;;;;;;;;;2283614603.71;2221363875.72;10000000;222.136387572;0.000648;3.2E-05;0.030451;0.023997;0.006454;0
08.431.747/0001-06;2019-11-01;1;2019-11-29;44981;;;;;;;;;;;;;;;;2314714467.35;2245896598.1;10000000;224.58965981;0.000591;2.8E-05;0.017346;0.011044;0.006302;0
08.431.747/0001-06;2019-12-01;1;2019-12-31;51087;50913;90;;;;2;;2;1;;;14;65;;;2493396665.2;2419362865.08;10000000;241.936286508;0.0006;2.7E-05;0.083471;0.077237;0.006234;0
08.693.497/0001-82;2019-01-01;1;2019-01-31;53;52;1;0;0;0;0;0;0;0;0;0;0;0;0;0;142852860.32;141626248.53;550084;257.462948440602;0.000567;0;0.0076;0.001377;0.006223;0
08.693.497/0001-82;2019-02-01;1;2019-02-28;53;52;1;0;0;0;0;0;0;0;0;0;0;0;0;0;143332791.39;142116853.77;550084;258.354821754496;0.000467;5.9E-05;0.009678;0.003464;0.006214;0
08.693.497/0001-82;2019-03-01;1;2019-03-29;53;52;1;0;0;0;0;0;0;0;0;0;0;0;0;0;143793367.84;142570789.67;550084;259.180033722122;0.000465;5.9E-05;0.009387;0.003194;0.006193;0
08.693.497/0001-82;2019-04-01;1;2019-04-30;53;52;1;0;0;0;0;0;0;0;0;0;0;0;0;0;144271090.79;143063600.6;550084;260.075916769075;0.000561;5.8E-05;0.00963;0.003457;0.006173;0
08.693.497/0001-82;2019-05-01;1;2019-05-31;53;52;1;0;0;0;0;0;0;0;0;0;0;0;0;0;144828525.28;143619388.89;550084;261.08628662168;0.000421;5.8E-05;0.010002;0.00385;0.006152;0
08.693.497/0001-82;2019-06-01;1;2019-06-28;53;52;1;0;0;0;0;0;0;0;0;0;0;0;0;0;145350616.74;144149463.4;550084;262.049911286276;0.00046;5.8E-05;0.009819;0.003691;0.006128;0
08.693.497/0001-82;2019-07-01;1;2019-07-31;53;52;1;0;0;0;0;0;0;0;0;0;0;0;0;0;145889168.43;144672200.44;550084;263.000197133529;0.000459;5.8E-05;0.009732;0.003626;0.006106;0
08.693.497/0001-82;2019-08-01;1;2019-08-30;53;52;1;0;0;0;0;0;0;0;0;0;0;0;0;0;146375228.51;145160296.5;550084;263.887508998626;0.000457;5.8E-05;0.009458;0.003374;0.006084;0
08.693.497/0001-82;2019-09-01;1;2019-09-30;53;52;1;0;0;0;0;0;0;0;0;0;0;0;0;0;146857088.36;145639901.69;550084;264.759385275703;4.1E-05;5E-06;0.014477;-0.001098;0.015575;0
08.693.497/0001-82;2019-10-01;1;2019-10-31;53;52;1;0;0;0;0;0;0;0;0;0;0;0;0;0;147326370.68;146115855.14;550084;265.62462303939;0.000472;5.7E-05;0.009311;0.003268;0.006043;0
08.693.497/0001-82;2019-11-01;2;2019-11-29;1;0;0;;;;;;;;;;1;;;;148093339.29;145084618.99;550084;263.749934537;0.000414;0;-0.00103366;-0.00705766;0.006024;0
08.693.497/0001-82;2019-12-01;3;2019-12-31;54;53;1;;;;;;;;;;;;;;161689956.07;160464663.89;550084;291.709382367;0.000577;0;0.11207376;0.10600741;0.00606635;0
08.696.175/0001-97;2019-01-01;1;2019-01-31;4607;;;;;;;;;;;;;;;;180785168.14;180702043.2;927162;194.898025587761;0.000701;0;0.040858;0.021084;0.019774;0
08.696.175/0001-97;2019-02-01;1;2019-02-28;4390;;;;;;;;;;;;;;;;178552526;178379239.79;927162;192.392742357862;0.000102;0;-0.006458;-0.012854;0.006396;0
08.696.175/0001-97;2019-03-01;1;2019-03-31;5146;5135;9;0;0;0;0;0;1;0;0;0;1;0;0;0;178781167.92;178607730.63;927162;192.639183476027;0.000102;0;0.0075;0.001281;0.006219;0
08.696.175/0001-97;2019-04-01;1;2019-04-30;5372;;;;;;;;;;;;;;;;178878426.75;178756836.55;927162;192.800003181752;0.000102;0;0.007149;0.000835;0.006314;0
08.696.175/0001-97;2019-05-01;1;2019-05-31;5586;;;;;;;;;;;;;;;;178995048.62;178911033.04;927162;192.966313373499;0.000102;0;0.005911;0.000863;0.005048;0
08.696.175/0001-97;2019-06-01;1;2019-06-30;5626;5618;6;0;0;0;0;0;1;0;0;0;1;0;0;0;179926138.42;179841967.25;927162;193.97038192894;0.000101;0;0.012745;0.005203;0.007542;0
08.696.175/0001-97;2019-07-01;1;2019-07-31;5802;;;;;;;;;;;;;;;;179943820.33;179859464.11;927162;193.989253345154;0.000102;0;0.004451;9.7E-05;0.004354;0
08.696.175/0001-97;2019-08-01;1;2019-08-31;5835;;;;;;;;;;;;;;;;179841089.32;179756687.84;927162;193.878402954392;0.000102;0;0.003845;-0.000571;0.004416;0
08.696.175/0001-97;2019-09-01;2;2019-09-30;5874;5862;10;0;0;0;0;0;1;0;0;0;1;0;0;0;180200436.58;180115338.64;927162;194.265229420533;0.000108;0;0.006413;0.001995;0.004418;0
08.696.175/0001-97;2019-10-01;1;2019-10-31;6111;;;;;;;;;;;;;;;;180330823.96;180268010.44;927162;194.429895142381;0.000104;0;0.005813;0.000848;0.004965;0
08.696.175/0001-97;2019-11-01;1;2019-11-30;6245;;;;;;;;;;;;;;;;180561438.28;180498501.32;927162;194.678493424019;0.000104;0;0.004337;0.001279;0.003058;0
