CNPJ_Fundo;Data_Referencia;Versao;Data_Informacao_Numero_Cotistas;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Numero_Cotistas_Pessoa_Juridica_Nao_Financeira;Numero_Cotistas_Banco_Comercial;Numero_Cotistas_Corretora_Distribuidora;Numero_Cotistas_Outras_Pessoas_Juridicas_Financeira;Numero_Cotistas_Investidores_Nao_Residentes;Numero_Cotistas_Entidade_Aberta_Previdencia_Complementar;Numero_Cotistas_Entidade_Fechada_Previdência_Complementar;Numero_Cotistas_Regime_Proprio_Previdencia_Servidores_Publicos;Numero_Cotistas_Sociedade_Seguradora_Resseguradora;Numero_Cotistas_Sociedade_Capitalizacao_Arrendamento_Mercantil;Numero_Cotistas_FII;Numero_Cotistas_Outros_Fundos;Numero_Cotistas_Distribuidores_Fundo;Numero_Cotistas_Outros_Tipos;Valor_Ativo;Patrimonio_Liquido;Cotas_Emitidas;Valor_Patrimonial_Cotas;Percentual_Despesas_Taxa_Administracao;Percentual_Despesas_Agente_Custodiante;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Rentabilidade_Patrimonial_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes
14.631.148/0001-39;2024-01-01;1;2024-01-31;33;;;;;;;;33;;;;;;;;71777909.78;71621940.12;928908.19633869;77.1033568250332;0.00106795920177315;5.72450284526026E-05;-0.066424;-0.066424;0;
14.631.148/0001-39;2024-02-01;1;2024-02-29;33;;;;;;;;33;;;;;;;;71719124.2;71641655.95;928908.19633869;77.1245815597031;0.000905107358842394;5.72292745837905E-05;0.000275;0.000275;0;
14.631.148/0001-39;2024-03-01;1;2024-03-28;33;;;;;;;;33;;;;;;;;71717354.24;71649094.13;928908.19633869;77.132589003312;0.000952700251536313;5.72233333831264E-05;0.000104;0.000104;0;0
14.721.889/0001-00;2024-01-01;1;2024-01-31;53;;;;;;;;;;;;;;;;256005824.37;253646239.97;8071897;31.4233742043537;0.000131518803527092;;0.008982;-3.2E-05;0.009014;
14.721.889/0001-00;2024-02-01;1;2024-02-29;53;;;;;;;;;;;;;;;;255123141.48;253648188.86;8071897;31.4236156457398;0.000113372897039971;;0.005536;7E-06;0.005529;
14.721.889/0001-00;2024-03-01;1;2024-03-28;53;53;;;;;;;;;;;;;;;255086535.42;253663026.55;8071897;31.4254538369357;0.000119358467064699;;0.005437;5.8E-05;0.005379;
14.788.492/0001-36;2024-01-01;2;2024-01-31;55;54;0;0;0;0;0;0;0;0;0;0;0;1;0;0;939364883.15;676142137.23;4007458;168.720954;0.000416;0;0.021763;0.014263;0.0075;0
14.788.492/0001-36;2024-02-01;2;2024-02-29;56;55;0;0;0;0;0;0;0;0;0;0;0;1;0;0;942833682.1;680922792.01;4007458;169.913894;0.000419;0;0.014218;0.00707;0.007148;0
14.788.492/0001-36;2024-03-01;1;2024-03-28;56;55;0;0;0;0;0;0;0;0;0;0;0;1;0;0;941626451.56;680870941.05;4007458;169.900955;0.000422;0;0.007129;-7.6E-05;0.007205;0
14.793.782/0001-78;2024-01-01;1;2024-01-01;1414;1387;8;;;;;;;;;;1;18;;;52371873.3;51775697.03;742000;69.778567425876;0.00189733399326483;0;0.00504;-0.003528;0.008568;
14.793.782/0001-78;2024-02-01;1;2024-02-01;1384;1358;7;;;;;;;;;;1;18;;;53424390.36;53229388.62;742000;71.7377205121294;0.00184551790931316;0;0.00066;-0.000733;0.001393;
14.793.782/0001-78;2024-03-01;1;2024-03-28;1360;1334;7;;;;;;;;;;1;18;;;53415185.56;53205428.66;742000;71.7054294609164;0.00184634899998191;0;0.000944;-0.00045;0.001394;
15.006.267/0001-63;2024-01-01;1;2024-01-31;3628;3599;4;0;0;0;1;0;0;0;0;0;2;22;0;0;136637525.86;136453092.29;9900000;13.783141;0.001046;0;0.011046;0.005453;0.005593;0
15.006.267/0001-63;2024-02-01;1;2024-02-29;3553;3524;4;0;0;0;1;0;0;0;0;0;2;22;0;0;137638911.74;137436459.88;9900000;13.882471;0.001044;0;0.012213;0.007207;0.005006;0
15.006.267/0001-63;2024-03-01;1;2024-03-28;3473;3444;4;0;0;0;1;0;0;0;0;0;2;22;0;0;139459986.96;137262179.58;9900000;13.864867;0.001052;0;0.003662;-0.001268;0.00493;0
15.006.286/0001-90;2024-01-01;1;2024-01-31;10338;;;;;;;;;;;;;;;;222519346.72;221323325.37;2676000;82.7067733071749;0.000277;0;0.005379;0.000781;0.004598;0
15.006.286/0001-90;2024-02-01;1;2024-02-29;10180;;;;;;;;;;;;;;;;222566845.45;221387103.66;2676000;82.7306067488789;0.000278;0;0.004883;0.000288;0.004595;0
15.006.286/0001-90;2024-03-01;1;2024-03-31;9985;9959;19;;;;1;;;;;;4;2;;;222600321.9;221442302.12;2676000;82.7512339760837;0.000279;0;0.004842;0.000249;0.004593;0
15.098.422/0001-19;2024-01-01;1;0001-01-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;100311600.17;100244068.97;1386242;72.313542;0.000274;0;-2.4E-05;-7.3E-05;4.9E-05;0
15.098.422/0001-19;2024-02-01;1;0001-01-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;100263062.58;100191515.04;1386242;72.275631;0.000274;0;-0.001008;-0.000524;-0.000484;0
15.098.422/0001-19;2024-03-01;1;2024-03-28;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;100116219.04;100039618.28;1386242;72.166056;0.000274;0;-0.002982;-0.001516;-0.001466;0
15.333.306/0001-37;2024-01-01;2;2024-01-31;5032;5006;7;0;0;0;6;0;0;0;0;0;9;4;0;0;241817572.22;240131672.96;3812055;62.992709;0.000195;0;0.009131;0.004664;0.004467;0
15.333.306/0001-37;2024-02-01;2;2024-02-29;4962;4936;7;0;0;0;6;0;0;0;0;0;9;4;0;0;241551386.5;240258429.01;3812055;63.025961;0.000179;0;0.00281;0.000528;0.002282;0
15.333.306/0001-37;2024-03-01;1;2024-03-28;4898;4872;7;0;0;0;6;0;0;0;0;0;9;4;0;0;241366753.78;239878007.78;3812055;62.926167;0.000179;0;-0.001355;-0.001583;0.000228;0
15.348.117/0001-38;2024-01-01;1;2024-01-31;3;;;;;;;;;;;;;3;;;97343350.73;97283412.44;1000;97283.41244;0.00044;0;0.02909;0.02909;0;0
15.348.117/0001-38;2024-02-01;1;2024-02-29;3;;;;;;;;;;;;;3;;;99512537.02;99466083.26;1000;99466.08326;0.00043;0;0.022436;0.022436;0;0
15.348.117/0001-38;2024-03-01;1;2024-03-28;3;;;;;;;;;;;;;3;;;76443659.73;76382424.4;1000;76382.4244;0.00057;0;0.012049;0.012049;0;0
15.394.563/0001-89;2024-01-01;1;2024-01-31;1267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19258179.93;10347317.83;107481;96.2711347121817;0.000498;0.000628;-0.090711;-0.098483;0.007772;0.097854
15.394.563/0001-89;2024-02-01;1;2024-02-29;1263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17425240.45;10287700.02;107481;95.7164523962375;0.000418;0.000632;0.003483;-0.005762;0.009245;0
15.394.563/0001-89;2024-03-01;1;2024-03-31;1321;1303;6;0;0;0;0;0;0;0;0;0;3;9;0;0;15590860.08;8464758.8;107481;78.755861966301;0.000467;0.000768;-0.170405;-0.177196;0.006791;0.177439
15.447.108/0001-02;2024-01-01;2;2024-01-31;7079;7013;53;0;0;0;8;0;0;0;0;0;2;2;0;1;2855031659.57;2099452147.19;21841231;96.123343;6.3E-05;0;0.006461;0.002143;0.004318;0
15.447.108/0001-02;2024-02-01;1;2024-02-29;6881;6819;48;0;1;0;8;0;0;0;0;0;2;2;0;1;2854689302.58;2094392988.12;21841231;95.89171;6.3E-05;0;0.002583;-0.00241;0.004993;0
15.447.108/0001-02;2024-03-01;1;2024-03-28;6532;6470;44;0;0;0;9;0;0;0;0;0;4;4;0;1;2855169718.4;2090557887.12;21841231;95.71612;6.4E-05;0;0.000905;-0.001831;0.002736;0
15.447.110/0001-73;2024-01-01;2;2024-01-31;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;852057727.69;848787070.11;436320821;1.945328;0.000289;0;0.015328;0.009625;0.005703;0
15.447.110/0001-73;2024-02-01;1;2024-02-29;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;858731666.11;848336412.48;436320821;1.944295;0.000292;0;0.002921;-0.000531;0.003452;0
15.447.110/0001-73;2024-03-01;1;2024-03-28;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;860574958.26;849387963.19;436320821;1.946705;0.000291;0;0.005503;0.00124;0.004263;0
15.461.076/0001-91;2024-01-01;1;2024-01-31;11;;;;;;;;;11;;;;;;;129658066.84;129498801.79;1841677;70.315696938171;0.00104754575428415;3.86103958560804E-05;7.8E-05;7.8E-05;0;0
15.461.076/0001-91;2024-02-01;1;2024-02-29;11;;;;;;;;;11;;;;;;;130234830.54;129450741.44;1841677;70.2896009669448;0.000904916949079778;3.86247304911535E-05;-0.000371;-0.000371;0;0
15.461.076/0001-91;2024-03-01;1;2024-03-28;11;;;;;;;;;11;;;;;;;129617093.53;129444548.23;1841677;70.2862381568538;0.000952492026013539;3.86265784721646E-05;-4.8E-05;-4.8E-05;0;0
15.463.207/0001-70;2024-01-01;1;2024-01-31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;230823538.44;230758764.82;10000;23075.876482;4E-05;0;4E-05;4E-05;0;
15.463.207/0001-70;2024-02-01;1;2024-02-29;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;188130107.5;103724554.42;10000;10372.455442;4E-05;0;4E-05;4E-05;0;0
15.463.207/0001-70;2024-03-01;2;2024-03-28;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;186562796.27;104710527.75;10000;10471.052775;4E-05;0;0.010095;0.010095;0;0
15.489.509/0001-17;2024-01-01;2;2024-01-31;97;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;760292317.54;756347509.95;4876129.319475;155.112274592306;8.66352822452364E-05;1.15513700846025E-05;0.000288;0.000288;0;0
15.489.509/0001-17;2024-02-01;2;2024-02-29;97;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;760145234.12;756416156.64;4876129.319475;155.126352703345;7.47848780111694E-05;9.97132323759932E-06;9.1E-05;9.1E-05;0;0
15.489.509/0001-17;2024-03-01;1;2024-03-28;97;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;758435467.93;754723174.47;4876129.319475;154.779154739739;8.97690733394766E-05;9.97434589879448E-06;-0.002238;-0.002238;0;0
15.538.445/0001-05;2024-01-01;1;2024-01-31;25394;25370;;;;;1;;1;;;;;;;22;103956597.72;103125151.83;1798000;57.35547932703;0.000321131939321577;4.19253685766913E-05;3.5E-05;-0.007578;0.007613;
15.538.445/0001-05;2024-02-01;2;2024-02-29;25001;24976;;;;;1;;1;;;;;;;23;103951136.51;103120465.89;1798000;57.3528731312569;0.000321146532011658;4.19272737248104E-05;0.007626;-4.5E-05;0.007671;
15.538.445/0001-05;2024-03-01;1;2024-03-28;24520;24496;;;;;1;;1;;;;;;;22;103932718.94;103101796.97;1798000;57.3424899721913;0.000321204682878962;4.19348656091615E-05;0.007445;-0.000226;0.007671;
15.570.431/0001-60;2024-01-01;1;2024-01-31;5246;;;;;;;;;;;;;;;;60593726.58;59295476;700000;84.7078228571429;0;0;0.015103;-0.000776;0.015879;0
15.570.431/0001-60;2024-02-01;1;2024-02-29;5302;;;;;;;;;;;;;;;;60453329.44;59276424.35;700000;84.6806062142857;0.000459;0;0.014325;-0.000321;0.014646;0
15.570.431/0001-60;2024-03-01;1;2024-03-28;5293;5253;11;;1;;2;;20;4;;;;1;;1;60645717.85;59318676.72;700000;84.7409667428571;0.000458;0;0.017442;0.000713;0.016729;0
15.576.907/0001-70;2024-01-01;2;2024-01-31;51827;;;;;;;;;;;;;;;;1603911214.69;1361808120.47;12485334;109.072622363967;0.00056;1.7E-05;0.000297;-0.008791;0.009088;0.009249
15.576.907/0001-70;2024-02-01;1;2024-02-29;56389;;;;;;;;;;;;;;;;1601510069.89;1359531416.29;12485334;108.890272081628;0.000562;1.1E-05;0.007496;-0.001672;0.009168;0
15.576.907/0001-70;2024-03-01;2;2024-03-31;57208;56955;182;1;2;;3;2;19;;;;11;28;;5;1610437661.13;1355896185.7;12485334;108.599112022153;0.000561;1.1E-05;0.006466;-0.002718;0.009184;0
15.769.670/0001-44;2024-01-01;1;2024-01-31;2462;;;;;;;;;;;;;;;;8762393.01;7915202.5;515824;15.3447736049505;0;0.0014147;-0.072778;-0.096908;0.02413;0
15.769.670/0001-44;2024-02-01;1;2024-02-29;2547;;;;;;;;;;;;;;;;7948990.69;7100412.78;515824;13.7651849855765;0;0.0016267;0.002634;-0.024737;0.027371;0.078203
15.769.670/0001-44;2024-03-01;1;2024-03-28;3189;3176;3;0;0;0;0;0;0;1;0;0;2;7;0;0;7176874.02;6350032.27;515824;12.310463006762;0;0.0018189;0.008374;-0.018505;0.026879;0.087176
15.798.220/0001-80;2024-01-01;1;2024-01-31;1;;;;;;;;;;;;;1;;;117401335.83;117351455.66;18963.14802653;6188.3952757117;0.00041;0;-0.000459;-0.000459;0;0
15.798.220/0001-80;2024-02-01;1;2024-02-29;1;;;;;;;;;;;;;1;;;117401547.29;117350151.65;18971.71296006;6185.53274008785;0.00041;0;-0.000462;-0.000462;0;0
15.798.220/0001-80;2024-03-01;1;2024-03-28;1;;;;;;;;;;;;;1;;;117401720.08;117348724.64;18979.47332991;6182.92839849611;0.00041;0;-0.000421;-0.000421;0;0
15.799.397/0001-09;2024-01-01;1;2024-01-31;4982;4961;9;0;0;0;1;0;0;0;0;0;3;8;0;0;133476118.02;132955723.66;1815696;73.225762;0.0005;0;0.010886;0.004947;0.005939;0
15.799.397/0001-09;2024-02-01;1;2024-02-29;4978;4957;9;0;0;0;1;0;0;0;0;0;3;8;0;0;132850896.25;132323277.19;1815696;72.87744;0.000502;0;0.001112;-0.004757;0.005869;0
15.799.397/0001-09;2024-03-01;1;2024-03-28;4890;4871;8;0;0;0;0;0;0;0;0;0;3;8;0;0;132720505.63;132181003.78;1815696;72.799083;0.000502;0;0.00483;-0.001075;0.005905;0
16.543.270/0001-89;2024-01-01;1;2024-01-31;23;1;;;;3;;;;12;;;1;6;;;64199618;64121173.27;1072588.35960673;59.7817165324359;0.00122338263633584;0.000122338216847166;-0.001618;-0.001618;0;0
16.543.270/0001-89;2024-02-01;1;2024-02-29;23;1;;;;3;;;;12;;;1;6;;;65789692.54;65711247.81;1072588.35960673;61.2641813809105;0.00119377933937304;0.000119377888283019;0.024798;0.024798;0;0
16.543.270/0001-89;2024-03-01;1;2024-03-28;23;1;;;;3;;;;12;;;1;6;;;66238292.73;66159848;1072588.35960673;61.6824221589146;0.00118568485828443;0.00011856844048372;0.006827;0.006827;0;0
16.671.412/0001-93;2024-01-01;1;2024-01-31;61196;;;;;;;;;;;;;;;;929887487.33;676063004.9;6395050;105.716609705944;0.000651;1E-05;0.087092;0.078421;0.008671;0
16.671.412/0001-93;2024-02-01;1;2024-02-29;60882;;;;;;;;;;;;;;;;925821521.54;664160439.63;6395050;103.855394348754;0.000672;1E-05;-0.009566;-0.017606;0.00804;0
16.671.412/0001-93;2024-03-01;1;2024-03-31;60647;60520;102;;1;;4;;;;;;10;9;;1;922911249.76;660468510.89;6395050;103.278083969633;0.000676;1E-05;0.002625;-0.005559;0.008184;0
16.685.929/0001-31;2024-01-01;1;2024-01-31;24;3;1;;;;1;;13;;;;;6;;;662363169.64;654770428.64;872900.51189108;750.108883796487;0.001027;0;-0.093061;-0.093061;;
16.685.929/0001-31;2024-02-01;2;2024-02-29;24;3;1;;;;1;;13;;;;;6;;;662352567.24;654137410.24;872900.51189108;749.383694165622;0.00095;0;-0.000967;-0.000967;;
16.685.929/0001-31;2024-03-01;1;2024-03-28;24;3;1;;;;1;;13;;;;;6;;;662342363.16;653500135.16;872900.51189108;748.65362805692;0.000953;0;-0.000974;-0.000974;;
16.706.958/0001-32;2024-01-01;1;2024-01-31;320354;;;;;;;;;;;;;;;;6253916827.96;5770731193.86;57097087;101.068749687002;0.000892;7E-05;0.012566;0.001958;0.010608;0
16.706.958/0001-32;2024-02-01;1;2024-02-29;326344;;;;;;;;;;;;;;;;6250743977.4;5771781680.4;57097087;101.087147938038;0.000771;6.1E-05;0.009582;0.000182;0.0094;0
16.706.958/0001-32;2024-03-01;1;2024-03-28;330400;329877;435;0;2;0;24;1;2;0;0;0;19;39;0;1;6260664627.06;5777947578.29;57097087;101.195137648441;0.000804;6.4E-05;0.010466;0.001068;0.009398;0
16.802.320/0001-03;2024-01-01;3;2024-01-31;23251;;;;;;;;;;;;;;;;72612039.42;72082281.38;2414570;29.8530510111531;0.003345;0;-0.009494;-0.009494;0;0
16.802.320/0001-03;2024-02-01;1;2024-02-29;22772;;;;;;;;;;;;;;;;72018299.13;71799091.45;2414570;29.7357672173513;0.003415;0;0.003929;0.003929;0;0
16.802.320/0001-03;2024-03-01;1;2024-03-31;22322;22292;30;;;;;;;;;;;;;;71518233.12;71279753.44;2414570;29.5206821255959;0.00344;0;-0.007233;-0.007233;0;0
16.802.360/0001-47;2024-01-01;1;2024-01-31;10;3;2;;1;;;;;;;;2;2;;;12084778.55;11264540.04;12639.29917225;891.231379721723;0.000586;;-0.000586;-0.000586;;
16.802.360/0001-47;2024-02-01;1;2024-02-29;10;3;2;;1;;;;;;;;2;2;;;12084778.55;11257938.81;12639.29917225;890.709101555028;0.000586;;-0.000586;-0.000586;;
16.802.360/0001-47;2024-03-01;1;2024-03-01;10;3;2;;1;;;;;;;;2;2;;;12084778.55;11251337.58;12639.29917225;890.186823388332;0.000587;;-0.000586;-0.000586;;
16.841.067/0001-99;2024-01-01;1;2024-01-31;69;61;5;1;0;0;0;0;0;0;0;0;0;2;0;0;7468910.9;7406177.94;26291;281.700123236088;0.00182497370566822;0.00153807268638215;0.006146;0.006146;0;0
16.841.067/0001-99;2024-02-01;1;2024-02-29;69;61;5;1;0;0;0;0;0;0;0;0;0;2;0;0;7506862.07;7434146.9;26291;282.763945836978;0.00181810773741907;0.0015322861053499;0.003776;0.003776;0;0
16.841.067/0001-99;2024-03-01;1;2024-03-28;69;61;5;1;0;0;0;0;0;0;0;0;0;2;0;0;7538869.05;7454016.09;26291;283.519686965121;0.00181326144682363;0.0015282016918748;0.002673;0.002673;0;0
16.915.968/0001-88;2024-01-01;2;2024-01-31;30601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;506447081.64;499598662.02;4426834;112.856877402676;0.001508;4E-06;-0.005565;-0.016028;0.010463;0
16.915.968/0001-88;2024-02-01;2;2024-02-29;30609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499206185.68;491813823.13;4426834;111.098320635018;0.001399;4E-06;-0.00486;-0.015582;0.010722;0
16.915.968/0001-88;2024-03-01;1;2024-03-28;30689;30641;38;0;1;0;2;0;2;3;0;0;1;1;0;0;498197434.99;491063605.99;4467013;109.931089519999;0.001479;4E-06;0.000385;-0.010506;0.010891;0
16.924.913/0001-34;2024-01-01;1;2024-01-31;56;55;1;;;;;;;;;;;;;;9808026.36;9772557.45;84100000;0.116201634363853;0.00173956511250799;0.000416696450323758;-0.001613;-0.001613;0;
16.924.913/0001-34;2024-02-01;1;2024-02-29;56;55;1;;;;;;;;;;;;;;8790891.96;8755427.27;84100000;0.104107339714625;0.001941652814392;0.000465104657308175;-0.10408;-0.10408;0;
16.924.913/0001-34;2024-03-01;1;2024-03-01;56;20;36;;;;;;;;;;;;;;8776392.64;8740926.39;84100000;0.103934915457788;0.00194487394602118;0.000465876249073412;-0.105564;-0.105564;0;
16.929.519/0001-99;2024-01-01;1;2024-01-31;1145;;;;;;;;;;;;;;;;12674686.66;12113930.6;1517425;7.98321538132033;0.000655;2.6E-05;-0.000404;-0.000404;0;0
16.929.519/0001-99;2024-02-01;1;2024-02-29;1141;;;;;;;;;;;;;;;;12623718.61;12124093.87;1517425;7.98991308960904;0.000565;2.3E-05;0.000839;0.000839;0;0
16.929.519/0001-99;2024-03-01;1;2024-03-28;1145;1139;;1;;;1;;;;;;;4;;;12639590.74;12212487.38;1517425;8.04816539861937;0.000591;2.4E-05;0.007291;0.007291;0;0
17.007.443/0001-07;2024-01-01;1;2024-01-31;66;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99829598.83;99720079.25;1086780;91.757374;0.000796;0;-8.7E-05;-8.7E-05;0;0
17.007.443/0001-07;2024-02-01;1;2024-02-29;66;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99521500.87;99402419.33;1086780;91.46508;0.000799;0;-0.003186;-0.003186;0;0
17.007.443/0001-07;2024-03-01;1;2024-03-28;66;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102479727.59;102355042.82;1086780;94.181935;0.000776;0;0.110185;0.029704;0.080481;0
17.025.970/0001-44;2024-01-01;1;2024-01-01;2164;2162;2;;;;;;;;;;;;;;641356536.53;635041116.21;41494533;15.3042116707278;8.75097038309295E-05;0;0.005872;0.000416;0.005456;
17.025.970/0001-44;2024-02-01;1;2024-02-01;2169;2167;2;;;;;;;;;;;;;;641638610.91;635308673.99;41494533;15.3106596955797;7.55746489316086E-05;0;0.005869;0.000421;0.005448;
17.025.970/0001-44;2024-03-01;1;2024-03-28;2156;2154;2;;;;;;;;;;;;;;641914663.29;635581605.6;41494533;15.3172372273716;7.95477552442244E-05;0;0.005819;0.00043;0.005389;
17.098.794/0001-70;2024-01-01;1;2024-01-31;2203;;;;;;;;;;;;;;;;146408676.26;144878178.86;1575760;91.9417797507235;0.001052;9.1E-05;-0.002623;-0.008875;0.006252;0
17.098.794/0001-70;2024-02-01;1;2024-02-29;2181;;;;;;;;;;;;;;;;146021772.47;144943427.45;1575760;91.9831874460578;0.000909;9.1E-05;0.006758;0.00045;0.006308;0
17.098.794/0001-70;2024-03-01;1;2024-03-28;2148;2037;1;;;102;;;;;;;3;5;;;146976097.56;145891177.54;1575760;92.5846433086257;0.000948;9.1E-05;0.012845;0.006539;0.006306;0
17.144.039/0001-85;2024-01-01;1;2024-01-31;3046;;;;;;;;;;;;;;;;101668781.41;101409270.34;1415000;71.6673288621908;0.000651;5.2E-05;0.002287;0.000612;0.001675;0
17.144.039/0001-85;2024-02-01;1;2024-02-29;3007;;;;;;;;;;;;;;;;101730625.33;101467535.66;1415000;71.7085057667845;0.000651;5.4E-05;0.002249;0.000575;0.001674;0
17.144.039/0001-85;2024-03-01;1;2024-03-28;2950;2928;5;0;0;0;2;1;0;0;0;0;3;11;0;0;102367488.72;102114244.8;1415000;72.1655440282686;0.000647;5.4E-05;0.008047;0.006374;0.001673;0
17.156.502/0001-09;2024-01-01;1;2024-01-31;27257;;;;;;;;;;;;;;;;369832044.8;362967477.79;3728375;97.3527281429577;8.8E-05;8.8E-05;0.006151;-0.003978;0.010129;0
17.156.502/0001-09;2024-02-01;1;2024-02-29;27656;;;;;;;;;;;;;;;;368743201.62;361841454.67;3728375;97.0507136943038;7.6E-05;7.6E-05;0.006446;-0.003102;0.009548;0
17.156.502/0001-09;2024-03-01;1;2024-03-28;27806;27739;53;;2;;2;;;;;;2;8;;;367959262.28;360775269.03;3728375;96.7647484574379;8E-05;8E-05;0.006636;-0.002947;0.009583;0
17.161.979/0001-82;2024-01-01;2;2024-01-31;68;;;;;;;;;;;;;;;;461866593.62;348303906.8;2001355;174.034045334286;5.1E-05;0;0.000529;-0.00228;0.002809;0
17.161.979/0001-82;2024-02-01;1;2024-02-29;68;;;;;;;;;;;;;;;;461922626.18;347868023.23;2001355;173.816251104876;5.2E-05;0;0.001622;-0.001251;0.002873;0
17.161.979/0001-82;2024-03-01;1;2024-03-31;68;68;;;;;;;;;;;;;;;461723172.18;347736289.5;2001355;173.750428834465;3.5E-05;0;-0.000379;-0.000379;0;0
17.198.500/0001-82;2024-01-01;1;2024-01-31;1;;;;;;;;;;;;;;;;290548945.35;274148372.35;88267;3105.89883365244;4.25876320180896E-05;;0.01002;0.01002;;
17.198.500/0001-82;2024-02-01;1;2024-02-29;1;;;;;;;;;;;;;;;;283638192.42;269422236.24;88267;3052.35519775227;4.33346933903394E-05;;-0.002601;-0.002601;;
17.198.500/0001-82;2024-03-01;1;2024-03-28;1;;;;;;;;;;;;;1;;;287780451.87;272932536.13;88267;3092.12430613933;4.47052233969948E-05;;0.013127;0.013127;;
17.216.625/0001-98;2024-01-01;1;2024-01-31;90;87;;;;;1;;;;;;1;1;;;22091122.33;22036292.89;55000;400.659870727273;0.001832;0.000192;-0.001719;-0.001719;;
17.216.625/0001-98;2024-02-01;1;2024-02-29;90;87;;;;;1;;;;;;1;1;;;22052744.89;21999383.5;55000;399.988790909091;0.001686;0.000192;-0.001672;-0.001672;;
17.216.625/0001-98;2024-03-01;1;2024-03-28;90;87;;;;;1;;;;;;1;1;;;22015851.44;21959490.4;55000;399.263461818182;0.001736;0.000192;-0.001825;-0.001825;;
17.282.011/0001-04;2024-01-01;2;0001-01-01;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;337570611.98;326118185.25;422702;771.508498;0.001004;0;0.027224;0.023836;0.003388;0
17.282.011/0001-04;2024-02-01;2;2024-02-29;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;337509999.37;327039803.34;429207;761.962884;0.001024;0;-0.009564;-0.012373;0.002809;0
17.282.011/0001-04;2024-03-01;2;2024-03-28;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;337302890.73;328029958.11;429207;764.269823;0.001024;0;0.006082;0.003028;0.003054;0
17.308.805/0001-08;2024-01-01;1;2024-01-31;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;38702819.76;38629286.2;188400;205.038674;0.000704;0;-0.002746;-0.001584;-0.001162;0
17.308.805/0001-08;2024-02-01;1;0001-01-01;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;38738625.46;38573832.09;188400;204.744332;0.000705;0;-0.002773;-0.001436;-0.001337;0
17.308.805/0001-08;2024-03-01;1;2024-03-28;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;38997872.27;38769537.54;188400;205.783108;0.000701;0;0.011504;0.005074;0.00643;0
17.311.079/0001-74;2024-01-01;1;2024-01-31;48;34;;;;;;;2;7;;;;2;;3;81232782.67;79794403.28;1429740;55.8104293647796;0.017045;0;-0.000496;-0.000496;0;
17.311.079/0001-74;2024-02-01;1;2024-02-29;48;34;;;;;;;2;7;;;;2;;3;81218433.81;79766884.46;1429740;55.791181935177;0.017428;0;-0.000496;-0.000496;0;
17.311.079/0001-74;2024-03-01;1;2024-03-28;46;32;;;;;;;2;7;;;;2;;3;81195787.39;79686551.56;1429740;55.7349948661995;0.017843;0;-0.000496;-0.000496;0;
17.324.357/0001-28;2024-01-01;1;2024-01-31;18854;;;;;;;;;;;;;;;;354396700.2;351430483.08;4492326;78.2290695466001;0.00035;3.5E-05;0.010272;0.002328;0.007944;0
17.324.357/0001-28;2024-02-01;1;2024-02-29;19324;;;;;;;;;;;;;;;;354393521.23;351316200.42;4492326;78.2036300170558;0.000302;3E-05;0.0076;-0.000325;0.007925;0
17.324.357/0001-28;2024-03-01;1;2024-03-28;19913;19866;3;;;30;3;1;;1;;;2;6;;1;356269373.47;353186010.94;4492326;78.619853265324;3.1E-05;3.2E-05;0.01325;0.005322;0.007928;0
17.329.029/0001-14;2024-01-01;1;2024-01-31;20458;;;;;;;;;;;;;;;;265551473;259655569.41;3749215;69.2559827617248;7.8E-05;1.9E-05;0.006712;-0.000504;0.007216;0
