Date,Open,High,Low,Close,Volume,u_bb,bb_m,l_bb,atr
2009-08-19,6.072060103195734,6.1613550186157235,6.0274126454857395,6.161355018615723,123000,7.033387319424067,5.8630533695220945,4.692719419620122,0.2456943767109888
2009-08-20,6.183678868803327,6.306459646034786,5.971603174399785,6.139031410217285,150100,7.032681016254309,5.916909456253052,4.801137896251794,0.2501524814571894
2009-08-21,6.1390306238090835,6.239487658879002,6.08322104160588,6.222744464874268,257200,7.039697288385608,5.968533086776733,4.897368885167858,0.245458188247986
2009-08-24,6.222744735903488,6.312040177765766,6.222744735903488,6.300878047943115,120300,7.042541291586163,6.023784327507019,5.005027363427875,0.23765006448016163
2009-08-25,6.295296754925007,6.524115085601806,6.194840251359356,6.524115085601807,245800,7.058445119829011,6.089360356330872,5.120275592832733,0.24223130296827605
2009-08-26,6.445984117635802,6.8980398411453505,6.445984117635802,6.613412380218506,116900,7.066201116627061,6.159122157096863,5.252043197566664,0.2527225239953397
2009-08-27,6.613409659000323,6.697123489726076,6.585504871345219,6.663637638092041,77800,7.064877763395852,6.228325700759887,5.391773638123922,0.24566732871461552
2009-08-28,6.697126010193577,6.752935606507759,6.524116687411416,6.6413164138793945,291200,7.033087294760406,6.295297002792358,5.55750671082431,0.24482490823370187
2009-08-31,6.529696344285899,6.529696344285899,6.445982500121065,6.4627251625061035,134500,6.956755437052989,6.349711132049561,5.742666827046133,0.24235035850993322
2009-09-01,6.4738860322958685,6.4738860322958685,6.139029656327637,6.150191783905029,34200,6.909248559955559,6.372592973709106,5.8359373874626534,0.24697565938284813
2009-09-02,6.139030812708447,6.139030812708447,5.859983957585336,6.072059631347656,119600,6.903640744979847,6.376220607757569,5.8488004705352905,0.24913726772969041
2009-09-03,5.92137435204671,6.13345003576355,5.92137435204671,5.954860210418701,31700,6.901739788668861,6.37705774307251,5.852375697476159,0.2472841885290479
2009-09-04,6.055317363694616,6.233907192295488,6.055317363694616,6.200421333312988,67600,6.899898668769787,6.380127239227295,5.860355809684802,0.24887232819643484
2009-09-08,6.250648879069868,6.557600498199463,6.23948728264603,6.557600498199463,100300,6.913105287169188,6.387661552429199,5.86221781768921,0.25428767003093683
2009-09-09,6.473886050080249,6.669218493065366,6.457142858668166,6.652475833892822,29100,6.9335365186453775,6.396590971946717,5.859645425248056,0.25217706824925
2009-09-10,6.635734085575118,6.697124199127527,6.418077357497213,6.529695987701416,85300,6.862300648138666,6.377057719230652,5.891814790322638,0.2535205569183032
2009-09-11,6.529695708780483,6.641314334216812,6.501790919361504,6.557600498199463,32800,6.813463948406475,6.3639425992965695,5.914421250186664,0.24782069981515345
2009-09-14,6.418077814441257,6.736191066231657,6.418077814441257,6.725029468536377,41000,6.842457012946824,6.372593021392822,5.90272902983882,0.2513353274139158
2009-09-15,6.7473545878120875,6.875715915100473,6.669221258871488,6.780839920043945,88700,6.896212825596422,6.401893043518067,5.907573261439712,0.24909329385466927
2009-09-16,6.836647515474122,7.1994081911544585,6.836647515474122,7.031980514526367,62900,6.995334114712987,6.447098565101624,5.89886301549026,0.2575670427174615
2009-09-17,7.004075512595801,7.255217552185059,7.004075512595801,7.255217552185059,70300,7.136518601576352,6.50179169178009,5.867064781983828,0.2572457925610513
2009-09-18,7.260798616501163,7.813311210045447,7.249636487868954,7.255217552185059,116000,7.248709265385095,6.557600998878479,5.866492732371864,0.2725672390418234
2009-09-21,7.394741570282853,7.394741570282853,6.976171292719672,7.143599510192871,88300,7.321560158025052,6.603643751144409,5.885727344263766,0.27986739096789126
2009-09-22,7.210570690734224,7.249637079656773,7.098952056498636,7.143599510192871,60200,7.386238602838096,6.645779824256897,5.905321045675697,0.2734082725774035
2009-09-23,7.154760417429757,7.154760417429757,6.920361042022705,6.920361042022705,147000,7.413139847311401,6.665592122077942,5.918044396844483,0.27145782771888594
2009-09-24,7.009659454821598,7.05988745756956,6.697126643919825,7.004078388214111,133700,7.4464869972791465,6.685125422477722,5.923763847676298,0.2760229770154284
2009-09-25,7.031983647824728,7.043145249528152,6.864555364354646,6.970592975616455,41300,7.471793636117285,6.700473189353943,5.929152742590601,0.2711513224233323
2009-09-28,6.9203606858279105,7.0543035593375265,6.752933025360107,6.752933025360107,127800,7.477196776476652,6.706054019927978,5.934911263379305,0.2726622830010366
2009-09-29,6.808743919588561,6.814324985052347,6.669220476432075,6.702706336975098,57000,7.4811033366042645,6.718053078651428,5.955002820698591,0.2662843942819984
2009-09-30,6.713866109976674,6.752933025360107,6.546437917269319,6.752933025360107,64000,7.465381020645727,6.748190140724182,6.030999260802637,0.2632949299724379
2009-10-01,6.8031642741676785,6.970592547351157,6.736193071342249,6.914783477783203,69700,7.439465068816413,6.790326333045959,6.141187597275505,0.2618501572742614
2009-10-02,6.86455221988748,6.920361267319653,6.780837850379825,6.786418914794922,28900,7.356183320546418,6.83190426826477,6.307625215983122,0.25573382025753977
2009-10-05,6.853389962780141,6.853389962780141,6.719447612762452,6.719447612762451,20000,7.299386784215116,6.857855582237244,6.416324380259372,0.24964424674554722
2009-10-06,6.85897212323467,6.864553188437223,6.69712495803833,6.69712495803833,40700,7.291319056133656,6.864831805229187,6.438344554324718,0.2455334459282145
2009-10-07,6.7529349461736325,6.8812962600088134,6.557601910414345,6.736191749572754,91300,7.288674523641759,6.869017601013184,6.4493606783846085,0.2494414911115272
2009-10-08,6.775258676068434,6.775258676068434,6.602249370203947,6.736191749572754,205700,7.2745464346623,6.879342389106751,6.4841383435512014,0.2456198818491752
2009-10-09,6.769677966462471,6.853391824909451,6.75851583480835,6.75851583480835,65900,7.260870067031708,6.889388155937195,6.517906244842682,0.23919889152355128
2009-10-13,6.730610607448143,6.864552974700928,6.468306405731697,6.864552974700928,146300,7.260403812350546,6.896364331245422,6.532324850140299,0.24705127539583524
2009-10-14,6.9203630181149824,6.9203630181149824,6.72503050432545,6.75851583480835,80800,7.260831255468472,6.895248126983643,6.529664998498814,0.24446533731552011
2009-10-15,6.758513241555005,6.758513241555005,6.624570906537851,6.74735164642334,70500,7.246360921987943,6.881016683578491,6.51567244516904,0.23893931686326902
2009-10-16,6.697125173363528,6.89245820381584,6.641315584022957,6.847810745239258,151300,7.183186074629634,6.860646343231201,6.5381066118327675,0.23954948200974974
2009-10-19,6.847812248883128,7.087792258367187,6.77525997970522,7.004078388214111,137200,7.124455866452308,6.848089385032654,6.571722903612999,0.24319862184236057
2009-10-20,6.8924577386273915,6.8924577386273915,6.473887443542481,6.4738874435424805,195600,7.101716061686007,6.814603781700134,6.527491501714261,0.25754823798382404
2009-10-21,6.557601521412532,6.69712495803833,6.479468205295802,6.69712495803833,114100,7.04037818586685,6.792280054092407,6.544181922317963,0.2558327018094253
2009-10-22,6.780839025134696,6.864553409145555,6.702706238745523,6.847810745239258,292200,7.031213523692883,6.788652539253235,6.546091554813587,0.25141248927431525
2009-10-23,6.942684326860739,6.981751241779871,6.920360603581041,6.953846454620361,358300,7.020633469865006,6.786140942573548,6.55164841528209,0.24553888963763013
2009-10-26,6.942685756145225,6.942685756145225,6.702705814543898,6.864552974700928,62900,7.002873803293793,6.780838942527771,6.558804081761748,0.2458189771595718
2009-10-27,6.998494344571582,6.998494344571582,6.864551996407433,6.920361042022705,58800,7.0188985955519865,6.789210343360901,6.559522091169816,0.24022514570980066
2009-10-28,6.808742523193359,6.864552101905927,6.697123898007813,6.808742523193359,132100,7.020839281077551,6.794512152671814,6.568185024266077,0.23937574562505523
2009-10-29,6.866191286763936,6.950959406452596,6.809679745910629,6.894447326660156,184900,7.031098976644627,6.801587867736816,6.572076758829006,0.23451780250676432
2009-10-30,6.894448863613481,7.001821731367517,6.815332580993933,6.945309638977051,126800,7.035997345918016,6.803114175796509,6.5702310056750015,0.23211636990010534
2009-11-03,6.804029100652454,6.950960091440932,6.792727006943672,6.854889869689941,82100,7.040349798415196,6.806537723541259,6.572725648667323,0.2284222056299631
2009-11-04,6.866192866864844,7.357846672960467,6.866192866864844,6.979217052459717,89200,7.061269814649529,6.819526195526123,6.577782576402717,0.24214893551199124
2009-11-05,7.030076350369468,7.030076350369468,6.747517001997172,6.792726993560791,205000,7.059881777249583,6.824306297302246,6.588730817354909,0.24416945615500643
2009-11-06,6.92270324705417,7.030075550079346,6.78707490462054,7.030075550079346,143300,7.087088157806706,6.839000487327576,6.590912816848446,0.24411101562019638
2009-11-09,7.018774538012867,7.222217082977294,6.84358749786687,7.222217082977295,166000,7.157312554005551,6.863301753997803,6.569290953990055,0.25083694409470775
2009-11-10,7.1544038984763825,7.177008628845215,7.1204970723927765,7.177008628845215,64300,7.203878346967319,6.884226393699646,6.564574440431973,0.24338109741919828
2009-11-11,7.205264299693086,7.256125075097671,6.996170419982546,7.007472515106201,85900,7.215306968876478,6.8913723707199095,6.567437772563341,0.24420977530399463
2009-11-12,6.984867084100411,6.984867084100411,6.753168498483709,6.922704219818115,97200,7.217905855588795,6.899581789970398,6.5812577243520005,0.2447144873699195
2009-11-13,6.837936526414573,6.9735648858791945,6.7531683975447905,6.950960159301758,173400,7.220903325937004,6.909762215614319,6.598621105291634,0.24349858741814373
2009-11-16,6.962261964377348,7.080936908721924,6.894447787457471,7.080936908721924,204400,7.239786032538361,6.921418523788452,6.603051015038543,0.2406481141104592
2009-11-17,7.007472303345202,7.063984394073486,6.950960751556158,7.063984394073486,259500,7.246935851497939,6.924413824081421,6.601891796664903,0.23511451626322452
2009-11-18,7.080937374292222,7.092240007324932,6.979216371693856,7.018774509429932,161500,7.201132470437746,6.951658177375793,6.702183884313841,0.2290099722316171
2009-11-19,6.894448660827875,7.063984394073486,6.83793710903883,7.063984394073486,100200,7.194628770548903,6.970001149177551,6.7453735278061995,0.22886183787176906
2009-11-23,7.080936472573624,7.080936472573624,7.007470984034051,7.035727024078369,329800,7.1984456384584385,6.979396963119507,6.760348287780576,0.22109202040515927
2009-11-24,7.063984188883662,7.177007828117956,6.9792165941927475,7.103542327880859,175600,7.212070749063413,6.986881756782532,6.761692764501651,0.21992698108116177
2009-11-25,7.171356646003846,7.538684154082841,7.171356646003846,7.516079425811768,621200,7.334866359945273,7.019458079338074,6.704049798730876,0.23068772333720275
2009-11-26,7.4030549721640755,7.91166157192654,7.374798930190789,7.6291022300720215,294100,7.463341458718019,7.054895138740539,6.6464488187630595,0.2459964692571302
2009-11-27,7.617799363982793,7.764730346584506,7.544334411621095,7.544334411621094,175300,7.535757361035781,7.091674733161926,6.647592105288071,0.24471644254244426
2009-11-30,7.5725878641828706,7.5725878641828706,7.357843303351572,7.369145393371582,310000,7.565492141505505,7.115409636497498,6.665327131489491,0.243217848456887
2009-12-01,7.369147560863369,7.459566463374463,7.323938109607822,7.346542835235596,176100,7.589191573372157,7.135471296310425,6.681751019248693,0.23783837372237468
2009-12-02,7.3352404727234966,7.487822780526932,7.3013336525044155,7.403055191040039,146700,7.611691637051228,7.162879562377929,6.7140674877046305,0.2352709114373818
2009-12-03,7.403056363570837,7.510428696522982,7.3465442690027976,7.408707141876221,72400,7.637043272885279,7.184354066848755,6.731664860812231,0.23170158724152193
2009-12-04,7.346542434596552,7.685613839461281,7.346542434596552,7.442612648010254,171600,7.645064591282912,7.216848349571228,6.788632107859543,0.23707007812268227
2009-12-07,7.459564004158416,7.770379283277307,7.459564004158416,7.685611724853516,165000,7.714429286493502,7.249625158309937,6.784821030126372,0.2416049059799008
2009-12-08,7.764730407746058,7.911661391505124,7.600846014765304,7.8268938064575195,153600,7.807953792872869,7.279858994483948,6.751764196095026,0.24506542951789675
2009-12-09,7.8551488680651,8.194220267107259,7.826893367260863,7.968173027038574,138800,7.9237882154978125,7.319417214393615,6.715046213289418,0.2511785030343217
2009-12-10,7.883404363530777,8.109452126932043,7.883404363530777,8.041637420654297,87400,8.03401899760947,7.3711254596710205,6.708231921732571,0.24992196605266895
2009-12-11,8.05859552715843,8.081200261274944,7.855152381170424,7.9116644859313965,60200,8.089802570276635,7.420573472976685,6.751344375676735,0.24872826175526153
2009-12-14,7.860799330070294,8.092497860711589,7.860799330070294,8.064242362976074,40500,8.164879875745726,7.4762375831604,6.787595290575075,0.2478767751995632
2009-12-15,7.917315804195368,8.069897624747,7.9116644859313965,7.9116644859313965,225100,8.206246123368658,7.517773962020874,6.82930180067309,0.24339459338036523
2009-12-16,8.02468449015199,8.02468449015199,7.7421251733231236,7.855148792266846,123000,8.227640966538273,7.557332181930542,6.887023397322812,0.24535282955279034
2009-12-17,7.911660871208269,7.968172950149693,7.781683844157771,7.855148792266846,42500,8.233224015411926,7.599150896072388,6.96507777673285,0.2424096433747469
2009-12-18,7.906009631815337,7.968173027038574,7.8099394200513625,7.968173027038574,122400,8.247541875420286,7.6443603277206424,7.041178780021,0.23820084155537016
2009-12-21,7.96817659069237,8.081200261274944,7.855152381170424,7.9116644859313965,213900,8.232545589790709,7.6881572008132935,7.143768811835877,0.23759319348282765
2009-12-22,8.047290748490836,8.109454154968262,7.8721042404562676,8.109454154968262,636900,8.241824868071733,7.738452792167664,7.235080716263594,0.237581029534286
2009-12-23,8.109452211119331,8.165963748351995,7.860799722690493,8.137707710266113,183500,8.290600559815676,7.7695342063903805,7.248467852965084,0.24096017934064679
2009-12-24,8.137707710266113,8.137707710266113,8.137707710266113,8.137707710266113,0,8.33541750067452,7.794964480400085,7.25451146012565,0.22891217037361447
2009-12-28,8.137707710266113,8.137707710266113,7.968172559629023,8.137707710266113,64100,8.371899119477332,7.824633145332337,7.2773671711873416,0.22594331938678827
2009-12-29,8.137707244473232,8.476778604217563,8.035986267701189,8.448522567749023,183200,8.447990517681998,7.878602004051208,7.30921349042042,0.23668577024326756
2009-12-30,8.448522567749023,8.448522567749023,8.448522567749023,8.448522567749023,0,8.499743554541919,7.93370099067688,7.367658426811842,0.22485148173110417
2010-01-04,8.618059359586592,8.985386264255611,8.533291778182708,8.56154727935791,111500,8.565650284829763,7.991625595092773,7.417600905355783,0.24045209246987836
2010-01-05,8.572850907781934,8.640665088577919,8.50503672698595,8.533292770385742,216100,8.602453197113473,8.04785487651825,7.493256555923026,0.2352109059259829
2010-01-06,8.521990309768855,8.629363169071363,8.476780854990707,8.584153175354004,120200,8.632954337526579,8.104931902885436,7.576909468244294,0.23107947633371656
2010-01-07,8.618061268942538,8.646317315317088,8.43157211738548,8.437223434448242,327700,8.652489095586521,8.142512488365174,7.632535881143827,0.2302627624136111
2010-01-08,8.476781317174916,8.476781317174916,8.363757674067099,8.44287395477295,43700,8.677694481327162,8.173311495780945,7.668928510234728,0.22440080644832144
2010-01-11,8.448524308229148,8.448524308229148,8.098150785080408,8.132058143615723,112800,8.677547707834904,8.181505751609802,7.685463795384699,0.23069944228334233
2010-01-12,8.035989754152247,8.301595210949081,8.035989754152247,8.239432334899902,71100,8.683762090283155,8.191395497322082,7.699028904361009,0.2324447430090169
2010-01-13,8.273338344042532,8.589804528849527,8.273338344042532,8.476780891418457,292500,8.70941694851859,8.219651317596435,7.7298856866742796,0.23834111555604726
2010-01-14,8.476780649979258,8.640665054321289,8.392013059055145,8.640665054321289,59800,8.765355288702615,8.248472452163696,7.731589615624777,0.23885665954155208
2010-01-15,8.64066529545831,8.928875974946173,8.64066529545831,8.86671257019043,136900,8.854618038426722,8.296224856376648,7.737831674326574,0.24132437259571868
2010-01-18,8.872362314917929,8.985385932260114,8.759338697575743,8.957130432128906,74500,8.941331504050169,8.35132393836975,7.761316372689332,0.2405605157001513
2010-01-19,8.957132124896162,8.985387630367248,8.815852441783852,8.934527397155762,78400,9.001317738547613,8.405292868614197,7.809267998680781,0.23700924934431353
2010-01-20,8.821501166712373,9.036246299743652,8.759338314626644,9.036246299743652,113900,9.079376430177051,8.458696532249451,7.838016634321852,0.23900418613294824
2010-01-21,9.036248076192924,9.092760162972722,8.629362991559505,8.844107627868652,58700,9.093883523623264,8.505318689346314,7.916753855069365,0.25022383539696164
2010-01-22,8.844108341118313,9.262296092408903,8.702828651714254,9.211435317993164,263400,9.194959575941954,8.560417747497558,7.925875919053163,0.265686015661846
2010-01-26,9.013642646628126,9.098410770189892,8.957131103192776,9.070154190063477,184300,9.247491678347279,8.607040071487427,7.966588464627574,0.26511692561877315
2010-01-27,9.098412213197012,9.211435317993164,9.04190012185969,9.211435317993164,22000,9.314678667800314,8.66072645187378,8.006774235947246,0.2603378391445082
2010-01-28,9.239690270837828,9.239690270837828,9.03624720910366,9.098410606384277,41200,9.342818189718887,8.708761596679688,8.074705003640489,0.2574931002739912
2010-01-29,9.041897773742676,9.200131372819328,8.900618121027946,9.041897773742676,73200,9.376519609265829,8.73843035697937,8.10034110469291,0.2595941078498607
2010-02-01,8.900619786722332,9.036248149365074,8.900619786722332,9.019294738769531,70800,9.401687596194197,8.766968965530396,8.132250334866594,0.25367830180838485
2010-02-02,9.041899051949613,9.041899051949613,8.73108366425101,8.787595748901367,78000,9.405967366383878,8.778271389007568,8.150575411631257,0.2565351561028958
2010-02-03,8.618060967205237,8.844108252408695,8.618060967205237,8.708479881286621,106700,9.405631262633293,8.787030744552613,8.168430226471934,0.25501076255792393
2010-02-04,8.702828288369668,8.702828288369668,8.476781010336387,8.589804649353027,89100,9.405547939158673,8.787313318252563,8.169078697346453,0.2538451679775394
2010-02-05,8.482433987851234,8.482433987851234,8.109455636598925,8.18857192993164,131700,9.429694789492748,8.774880743026733,8.120066696560718,0.2651703602163676
2010-02-08,8.245081467313653,8.245081467313653,7.996428951136464,8.199872016906738,100000,9.449951310523366,8.762730646133424,8.075509981743481,0.2643444680144087
2010-02-09,8.324198802441751,8.476781121316275,8.041639431731209,8.109454154968262,112800,9.45302767053379,8.761600446701049,8.070173222868307,0.2728843290929416
2010-02-10,8.222477453995777,8.420268681915607,8.030337003661677,8.363757133483887,43700,9.442383949606686,8.76781668663025,8.093249423653813,0.27873669655099104
2010-02-11,8.420269268863441,8.420269268863441,8.278989579527215,8.335501670837402,211300,9.450158471047846,8.760752725601197,8.071346980154548,0.27186384619025283
2010-02-12,8.307243784621079,8.307243784621079,8.137708087192255,8.165964126586914,23100,9.472474923309408,8.737017679214478,8.001560435119549,0.2681603330629975
2010-02-17,8.363755863410395,8.392011902805054,8.137708087192255,8.165964126586914,109600,9.475183434164546,8.701980257034302,7.9287770799040596,0.2674675071904876
2010-02-18,8.160314618927213,8.335501670837402,8.103803066556269,8.335501670837402,157300,9.450526883121903,8.670898818969727,7.891270754817552,0.2656790620450199
2010-02-19,8.335501035254799,8.736735343933105,8.335501035254799,8.736735343933105,63400,9.431979764129366,8.661009216308594,7.890038668487823,0.2724568243766842
2010-02-22,8.731081229915658,8.810198018579564,8.352451769566793,8.397661209106445,83700,9.388044741756495,8.629079961776734,7.8701151817969714,0.2817212956084886
2010-02-23,8.397662974315798,8.505035819996781,8.284639351708822,8.471128463745117,177900,9.365665244313165,8.610431003570557,7.8551967628279495,0.27865505424246206
2010-02-24,8.420268803233315,8.589804528849527,8.420268803233315,8.476780891418457,20100,9.278193009283859,8.573698282241821,7.869203555199784,0.27319908781114954
2010-02-25,8.31289423942692,8.47112728913604,8.307242924345397,8.448522567749023,28400,9.210665097508416,8.542616701126098,7.8745683047437804,0.26801603177424504
2010-02-26,8.448525358492395,8.448525358492395,8.222478069953572,8.228129386901855,50100,9.0992042750358,8.493451404571534,7.887698534107267,0.26591759461247394
2010-03-01,8.199870683556123,8.397661862189493,8.154661240500548,8.171614646911621,76700,9.000164664735598,8.4471116065979,7.894058548460204,0.26477174596629743
2010-03-02,8.278986887876858,8.448522567749023,8.199870632491832,8.448522567749023,66200,8.898683976088133,8.417442846298218,7.936201716508304,0.2653785547098527
2010-03-03,8.335501727927458,8.442874055425118,8.295943587102936,8.431571960449219,28300,8.782687713055953,8.388056707382201,7.99342570170845,0.25973857600666445
2010-03-04,8.43157143644603,8.476780891418457,8.18291889515846,8.476780891418457,101000,8.725242032313655,8.372515964508057,8.01978989670246,0.26144474701933107
2010-03-05,8.595455845455884,8.595455845455884,8.363757253987387,8.476780891418457,203900,8.682612097784352,8.360931015014648,8.039249932244944,0.2599574392417894
2010-03-08,8.408966826926402,8.589804649353027,8.39201341580871,8.589804649353027,225100,8.682612097784352,8.360931015014648,8.039249932244944,0.25684912895691575
2010-03-09,8.584153243396528,8.759340286254883,8.544595104886895,8.759340286254883,115200,8.744470013796455,8.389469432830811,8.034468851865167,0.2547439315774694
2010-03-10,8.748036726430202,8.894967709530864,8.618059691414421,8.65196704864502,175900,8.773423152792317,8.412074184417724,8.050725216043132,0.255852135904418
2010-03-11,8.702827918403026,8.74803737208778,8.5332927365548,8.640665054321289,71800,8.78488060656704,8.438634729385376,8.092388852203712,0.2537967608858461
2010-03-12,8.72543403572792,8.979737926904448,8.646317748641254,8.889318466186523,99500,8.860672692385478,8.464912796020508,8.069152899655538,0.25806056647071174
2010-03-15,8.945829976101985,9.324459590466365,8.945829976101985,9.154924392700195,583800,8.99760042812125,8.505883932113647,8.014167436106044,0.2669145943611682
2010-03-16,9.318807812044636,9.3244591287408,9.104063166982575,9.262295722961426,104100,9.127347092600415,8.560700511932373,7.994053931264331,0.26458866273102105
2010-03-17,9.318806292961549,9.318806292961549,9.041898287259615,9.183177947998047,62200,9.209117373330947,8.61156120300293,8.014005032674913,0.26520462987956667
2010-03-18,9.211434337465791,9.211434337465791,8.99668970669703,9.087108612060547,29100,9.266726800332048,8.649141550064087,8.031556299796126,0.2626816299240264
2010-03-19,9.313155784392253,9.313155784392253,9.098411155723566,9.17752742767334,54200,9.32979512109681,8.671181154251098,8.012567187405386,0.26084990704441036
2010-03-22,9.115364350957599,9.115364350957599,8.844107627868652,8.844107627868652,78800,9.343732122861043,8.693503475189209,8.043274827517374,0.2644784016824242
2010-03-23,8.923223745980238,9.092759454164609,8.75933935382115,9.070154190063477,103600,9.385037711032394,8.723454761505128,8.061871811977861,0.2679254866154759
2010-03-24,9.126665349795871,9.126665349795871,8.928874159358713,9.041897773742676,124300,9.41700003058641,8.751710605621337,8.086421180656265,0.26441877180656
2010-03-25,9.036249534319422,9.041900851697163,8.940179294654998,8.98538875579834,26800,9.436021985916895,8.778553915023803,8.121085844130711,0.25628391106834025
2010-03-26,8.98538765538088,8.98538765538088,8.52764178262868,8.589804649353027,78700,9.41103819825989,8.796637678146363,8.182237158032835,0.26635706417340627
2010-03-29,8.697177213573204,9.041899435534857,8.60110698895551,8.815852165222168,83100,9.372246886318614,8.82884955406189,8.285452221805166,0.27564395027382743
2010-03-30,8.70847879822284,8.911921868543205,8.595455169677734,8.595455169677734,66700,9.362532230080962,8.836196184158325,8.309860138235688,0.2776850877034096
2010-03-31,8.646316435882648,8.736735343933105,8.623711708870035,8.736735343933105,42300,9.346765089735982,8.85145435333252,8.356143616929057,0.2708648420310077
2010-04-01,8.753688848043346,8.759340164591718,8.544594986206443,8.646316528320312,57600,9.334679033658748,8.859931135177613,8.385183236696477,0.26805885884872105
2010-04-05,8.578502190239554,8.640665054321289,8.510688009712423,8.640665054321289,110100,9.32130487497444,8.868125343322754,8.41494581167107,0.26143734183667944
2010-04-06,8.392014760691769,8.533294466838504,8.392014760691769,8.510689735412598,64400,9.3282478854545,8.864169597625732,8.400091309796965,0.2607979894263215
2010-04-07,8.471129367118355,8.668921131977713,8.471129367118355,8.533292770385742,18100,9.337176772116187,8.852867221832275,8.368557671548363,0.25764767819797335
2010-04-08,8.759340286254883,8.759340286254883,8.759340286254883,8.759340286254883,20,9.335852604518205,8.85823588371277,8.380619162907333,0.25606767008153175
2010-04-09,8.680224620100518,8.861063003540039,8.680224620100518,8.861063003540039,32500,9.336338391419062,8.869255781173706,8.40217317092835,0.25230620574943124
2010-04-12,8.708479605055306,8.81585246632553,8.589804649353027,8.589804649353027,40800,9.336781037769532,8.854280090332031,8.37177914289453,0.2532538131713103
2010-04-13,8.753688848043346,8.753688848043346,8.589804440715005,8.646316528320312,28800,9.298735549205453,8.828849697113037,8.358963845020622,0.24878534287916185
2010-04-14,8.646316738330958,8.646316738330958,8.5671999215497,8.589804649353027,172100,9.231256893495313,8.795225143432617,8.359193393369921,0.24030191657426667
2010-04-15,8.646316279900809,8.731083869934082,8.646316279900809,8.731083869934082,41800,9.171119048545433,8.772620439529419,8.374121830513404,0.23535078177460605
2010-04-16,8.725432804240691,8.725432804240691,8.533292892048905,8.646316528320312,82200,9.125104717413643,8.750580835342408,8.376056953271172,0.2334727915801346
2010-04-19,8.640664632887407,8.674571990966797,8.476780236538563,8.674571990966797,70000,9.045491318943135,8.72543306350708,8.405374808071024,0.23168873972253956
2010-04-20,8.65196906598724,8.928877148669143,8.65196906598724,8.889318466186523,28100,9.051687125837603,8.727693605422974,8.403700085008346,0.23394970687050773
2010-04-22,8.962046375801947,8.962046375801947,8.688529768839848,8.729266166687012,40900,8.994117719276986,8.71064920425415,8.427180689231314,0.2359280518750873
2010-04-23,8.729264276815996,8.810737609863281,8.612874197456785,8.810737609863281,54300,8.943791959494645,8.69909119606018,8.454390432625717,0.23402481990165777
2010-04-26,8.676890177914126,8.799099922180176,8.67107053414151,8.799099922180176,21600,8.90223502992473,8.689776754379272,8.477318478833814,0.22930693269266347
2010-04-27,8.787463931137305,8.828200340270996,8.554683102535764,8.828200340270996,74700,8.917111318508148,8.701696538925171,8.486281759342194,0.2315174479447919
2010-04-28,8.758365335102491,8.810741029892514,8.601238250732422,8.601238250732422,32700,8.9039329957623,8.690965843200683,8.477998690639065,0.23128968002448103
2010-04-29,8.682707598988758,8.758361283690745,8.560497886007337,8.723443984985352,31300,8.906118020209489,8.697365283966064,8.48861254772264,0.22961836590742735
2010-04-30,8.77000279484502,8.816558837890625,8.496486180700044,8.816558837890625,47600,8.915938394814805,8.701356458663941,8.486774522513077,0.23414108047158502
2010-05-03,9.078436851501465,9.078436851501465,9.078436851501465,9.078436851501465,4,8.99130958833702,8.722962474822998,8.454615361308976,0.23552792712854775
2010-05-04,8.624513197685276,8.99114237537929,8.40919140538721,8.962044715881348,100400,9.023732731126563,8.739031457901001,8.45433018467544,0.25721380307783315
2010-05-05,8.641974033638745,8.700168810486362,8.409193261272826,8.659432411193848,102600,9.014186324277553,8.746468591690064,8.478750859102576,0.2719956856543676
2010-05-06,8.671069534069664,8.746723229412872,8.147313864760328,8.205509185791016,223800,9.076542964896849,8.730079412460327,8.383615860023806,0.2883663696042764
2010-05-07,8.193870038617677,8.3218994140625,8.112396698790658,8.3218994140625,87200,9.097147454817243,8.708207368850708,8.319267282884173,0.2844231868876547
2010-05-10,8.321902149052598,8.67107253094085,8.321902149052598,8.496487617492676,17600,9.08270919418327,8.68997859954834,8.29724800491341,0.2876606833871894
2010-05-11,8.356816479731325,8.554679916095438,8.234606742858887,8.234606742858887,15600,9.110900144391639,8.672218704223633,8.233537264055627,0.2892813078796575
2010-05-12,8.345179455864127,8.345179455864127,8.147315979003906,8.147315979003906,41500,9.142164403260924,8.647268676757813,8.152372950254701,0.28471041632868566
2010-05-13,8.182233291681769,8.205511315136391,8.089120642871421,8.147315979003906,304200,9.16578639382273,8.625144243240356,8.084502092657983,0.2762944291254999
2010-05-14,8.118217791822493,8.118217791822493,7.902895949887912,8.112398147583008,101300,9.176278067894655,8.594209957122803,8.012141846350952,0.2747007091250246
2010-05-17,8.112394528714926,8.112394528714926,7.897072782833488,7.914531707763672,87800,9.209769227493661,8.55762071609497,7.90547220469628,0.27173194190624933
2010-05-18,8.106577962177536,8.106577962177536,7.6235586554497,7.739948749542236,128300,9.250852015047125,8.510889554023743,7.7709270930003616,0.28229631014732864
2010-05-19,7.623559521932412,7.623559521932412,7.507168859619336,7.577003479003906,216500,9.267532699039712,8.445273804664613,7.623014910289513,0.27982048913610724
2010-05-20,7.396598544004482,7.396598544004482,7.157998680486889,7.274388790130615,106500,9.32804394341887,8.372529935836791,7.417015928254714,0.28677970460515273
