TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
NEV;12,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NEW;1,36;;-0,06;-0,09;0,02;45,48;-8,80;-45,70;;0,00;0,29;;0,03;-0,04;-0,03;0,33;-158,09;-41,12;83,74;-0,26;1,26;0,90;;;;-15,32;-24,22;;11.881.640,00
NEWA;3,82;;;;;;;;;;;-0,11;;;;1,12;0,00;0,00;;0,42;0,58;0,00;48,95;42,52;;3,59;0,00;;41.290.380,00
NEWR;86,99;;-42,78;15,95;6,90;76,76;-12,43;-14,92;-92,26;-47,73;3,63;-1,13;6,39;27,10;-22,69;1,58;-37,27;-16,14;-32,58;0,43;0,53;1,08;21,12;;;5,46;-2,03;;6.178.351.663,00
NEWT;10,81;8,42;5,82;1,07;0,19;100,00;75,44;30,60;2,24;6,43;4,07;1,85;1,78;;-0,19;;18,42;3,21;12,45;0,17;0,83;0,10;24,80;5,81;;10,08;1,86;;267.102.128,00
NEWTI;25,01;2,02;13,47;2,48;0,43;100,00;75,44;30,60;5,18;6,43;4,07;1,85;4,12;;-0,43;;18,42;3,21;12,45;0,17;0,83;0,10;24,80;5,81;;10,08;1,86;;267.102.128,00
NEWTL;24,81;;;;;100,00;75,44;30,60;;4,07;4,07;1,85;;;;;18,42;3,21;12,45;0,17;0,83;0,10;34,99;5,81;;;;;0,00
NEX;10,59;;3,77;2,14;1,12;26,92;15,66;17,59;2,98;4,44;0,21;0,10;0,66;10,22;-1,88;1,37;56,83;29,66;30,39;0,52;0,48;1,69;14,64;69,58;;4,94;2,81;;2.420.374.152,00
NEXA;7,30;;7,32;0,55;0,20;22,60;15,99;4,51;;4,28;2,22;0,59;0,33;2,35;-0,27;1,46;7,51;2,72;9,62;0,36;0,64;0,60;0,65;;;13,29;1,00;;966.801.780,00
NEXT;6,06;;-9,19;5,40;0,47;;;;-12,27;-18,14;-9,06;5,39;;-6,54;-0,52;0,57;-58,80;-5,09;-7,89;0,09;0,91;0,00;;;;1,12;-0,66;;1.555.653.510,00
NFBK;8,44;6,16;9,96;0,54;0,07;0,00;39,48;17,07;3,66;1,57;-2,74;-0,34;1,70;;-0,07;;5,39;0,67;4,69;0,12;0,88;0,04;7,26;-1,23;;15,73;0,85;;375.281.224,00
NFE;28,09;1,07;10,51;3,51;0,55;56,73;39,85;22,70;4,98;12,74;6,75;3,96;2,39;-7,93;-0,60;0,57;33,41;5,22;10,02;0,16;0,84;0,23;84,69;;;8,00;2,67;;5.759.393.824,00
NFG;53,27;3,72;11,15;1,55;0,57;60,07;35,46;21,58;4,26;10,44;3,65;0,83;2,41;-13,88;-0,60;0,56;13,87;5,13;9,79;0,37;0,63;0,24;6,42;4,02;;34,45;4,78;;4.907.637.252,00
NFH;11,95;;-21,51;1,42;0,81;81,40;-3,47;-22,37;;-156,72;-18,04;0,18;4,81;215,69;-0,88;1,05;-6,59;-3,77;-1,09;0,57;0,43;0,17;;;;8,43;-0,56;;1.575.580.015,00
NFJ;11,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NFLX;555,20;;44,43;11,67;4,93;41,54;20,48;16,04;11,20;35,87;1,07;0,36;7,12;227,21;-6,19;1,12;26,27;11,10;17,39;0,42;0,58;0,69;16,38;34,88;;47,57;12,50;;240.268.129.920,00
NGA.U;18,58;;22,02;10,24;7,34;-3,92;-80,88;219,51;-67,14;-1,99;1,13;-0,19;48,33;21,34;-14,05;3,57;46,49;33,34;-16,97;0,72;0,28;0,15;;;;1,82;0,84;;219.429.423,00
NGA.WS;5,03;;5,96;2,77;1,99;-3,92;-80,88;219,51;-18,18;-1,99;1,13;-0,19;13,08;5,78;-3,80;3,57;46,49;33,34;-16,97;0,72;0,28;0,15;;;;1,82;0,84;;219.429.423,00
NGAC;8,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NGACU;9,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NGACW;1,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NGG;65,35;;;;;;;;;;;1,25;;;;0,73;0,00;0,00;;0,25;0,75;0,00;4,60;14,12;;43,80;0,00;;48.616.590.095,00
NGHC;0,00;;;;;31,50;12,18;8,25;;0,48;0,48;0,10;;;;;14,53;4,41;13,01;0,30;0,70;0,53;;;;;;;0,00
NGHCN;0,00;;;;;31,50;12,18;8,25;;0,48;0,48;0,10;;;;;14,53;4,41;13,01;0,30;0,70;0,53;;;;;;;0,00
NGHCO;25,10;;;;;31,50;12,18;8,25;;0,48;0,48;0,10;;;;;14,53;4,41;13,01;0,30;0,70;0,53;;;;;;;0,00
NGHCP;25,09;;;;;31,50;12,18;8,25;;0,48;0,48;0,10;;;;;14,53;4,41;13,01;0,30;0,70;0,53;;;;;;;0,00
NGHCZ;25,25;;;;;31,50;12,18;8,25;;0,48;0,48;0,10;;;;;14,53;4,41;13,01;0,30;0,70;0,53;;;;;;;0,00
NGL;5,75;;5,95;;0,14;14,12;4,07;1,74;1,30;11,46;8,93;;0,10;3,02;-0,19;1,23;;2,39;11,17;0,00;0,74;1,38;4,57;;;0,00;0,97;;761.948.600,00
NGM;1,55;;-0,91;0,87;0,77;100,00;-3.223,34;-3.223,34;-0,89;0,13;1,03;-0,99;29,29;0,95;-10,41;7,79;-95,79;-84,31;-95,79;0,88;0,12;0,03;-47,30;;;1,78;-1,71;;129.366.720,00
NGMS;29,44;;-62,36;6,79;1,76;100,00;-37,13;-27,13;;-49,07;-3,51;0,52;16,92;-316,43;-2,65;0,98;-10,88;-2,82;-6,26;0,26;0,74;0,10;;;;4,34;-0,47;;990.123.136,00
NGS;23,29;;61,02;1,23;0,61;48,46;8,83;3,92;7,69;42,13;15,07;0,68;2,39;6,65;-0,72;2,33;2,01;0,99;2,21;0,49;0,51;0,25;13,10;;;18,97;0,38;;289.660.059,00
NGVC;16,41;3,05;14,04;2,43;0,56;29,00;3,10;2,29;5,71;12,03;1,68;0,39;0,32;-23,92;-0,72;0,90;17,28;4,01;13,16;0,23;0,77;1,75;6,08;12,92;;6,76;1,17;;373.366.884,00
NGVT;44,22;;-296,73;2,54;0,61;27,89;4,92;-0,32;7,78;35,74;16,48;2,17;0,95;5,42;-0,82;1,81;-0,86;-0,21;3,74;0,24;0,76;0,65;8,34;;;17,42;-0,15;;1.602.351.498,00
NH;1,35;;-0,15;-0,05;0,07;56,96;-80,56;-101,16;-0,27;-1,55;-1,36;;0,16;-0,45;-0,07;0,35;-30,07;-42,48;36,16;-1,41;2,41;0,42;-5,02;;;-29,26;-8,80;;10.399.455,00
NHA;9,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NHF;14,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NHIC;10,26;;637,65;-44,35;1,25;;;;288,30;287,17;-1,14;;;198,70;-1,26;9,74;-6,96;0,20;-6,96;-0,03;0,03;0,00;;;;-0,23;0,02;;249.959.250,00
NHICU;10,22;;635,17;-44,18;1,25;;;;287,18;287,17;-1,14;;;197,92;-1,26;9,74;-6,96;0,20;-6,96;-0,03;0,03;0,00;;;;-0,23;0,02;;249.959.250,00
NHICW;0,01;;0,62;-0,04;0,00;;;;0,28;287,17;-1,14;;;0,19;0,00;9,74;-6,96;0,20;-6,96;-0,03;0,03;0,00;;;;-0,23;0,02;;249.959.250,00
NHLD;3,25;;-7,53;0,96;0,42;98,32;-3,48;-2,58;-35,76;-2,06;3,54;-0,61;0,19;;-0,42;;-12,73;-5,54;-21,13;0,43;0,57;2,14;2,93;;;3,39;-0,43;;44.737.234,75
NHLDW;0,08;;-0,19;0,02;0,01;98,32;-3,48;-2,58;-0,88;-2,06;3,54;-0,61;0,00;;-0,01;;-12,73;-5,54;-21,13;0,43;0,57;2,14;2,93;;;3,39;-0,43;;44.737.234,75
NHTC;6,62;12,08;-15,35;1,95;0,85;98,32;-3,48;-2,58;-72,84;-2,06;3,54;-0,61;0,40;;-0,85;;-12,73;-5,54;-21,13;0,43;0,57;2,14;2,93;;;3,39;-0,43;;44.737.234,75
NI;27,61;3,68;18,67;1,49;0,40;72,15;23,68;12,02;5,59;18,57;9,09;1,43;2,24;-16,14;-0,46;0,85;8,00;2,13;5,20;0,27;0,73;0,18;1,48;;;18,48;1,48;;12.356.151.445,00
NICE;224,87;;62,81;4,94;3,07;68,18;14,05;10,92;;45,01;-3,80;-0,38;6,86;12,79;-5,91;1,99;7,86;4,88;7,11;0,62;0,38;0,45;10,48;16,25;;45,52;3,58;;14.180.009.869,00
NICK;6,88;;-1,38;0,85;0,84;0,00;-127,03;-134,33;-1,23;-1,23;0,23;-0,13;1,85;;-0,84;;-61,62;-60,65;-58,27;0,98;0,02;0,45;-11,98;;;8,10;-4,99;;50.148.320,00
NID;13,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NIE;21,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NIM;8,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NINE;2,74;;-3,00;-2,72;0,24;19,49;3,20;-5,28;1,21;19,98;15,01;;0,16;0,96;-0,44;2,22;-90,41;-8,01;6,57;-0,09;1,09;1,52;-5,92;;;-1,01;-0,91;;96.790.226,00
NIO;3,80;;-5,25;1,65;0,57;16,30;-21,02;-24,19;;-1,24;4,80;-1,31;1,27;1,76;-1,83;1,87;-31,34;-10,77;-19,93;0,34;0,66;0,45;61,17;;;2,31;-0,72;;7.930.710.960,00
NIQ;12,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NISN;5,38;;0,71;0,12;0,08;100,00;23,84;18,96;;-2,90;-3,46;-0,72;0,13;0,16;-0,47;2,57;16,46;11,09;20,69;0,67;0,33;0,58;51,65;19,82;;45,95;7,56;;21.614.688,00
NIU;1,96;;7,79;0,78;0,41;20,63;3,23;3,45;;-0,10;-8,41;-0,79;0,27;1,29;-1,85;1,71;10,05;5,33;8,44;0,53;0,47;1,54;31,00;;;2,50;0,25;;151.978.596,00
NJR;43,14;3,76;17,80;2,05;0,63;33,87;23,31;13,96;7,62;18,80;8,14;1,57;2,48;-14,88;-0,70;0,70;11,53;3,53;6,76;0,31;0,69;0,25;-7,60;2,55;;21,02;2,42;;4.240.812.990,00
NJV;14,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NK;32,49;;-38,46;30,26;23,39;100,00;-82.082,88;-83.227,93;-44,00;-38,26;0,73;-0,56;32.005,45;69,87;-46,52;3,06;-78,70;-60,84;-77,62;0,77;0,23;0,00;-14,00;;;1,07;-0,84;;3.552.605.176,77
NKE;94,66;1,50;27,31;10,04;3,82;44,30;12,06;10,14;20,13;22,71;-0,26;-0,12;2,77;9,09;-11,34;2,74;36,77;14,00;22,58;0,38;0,62;1,38;7,07;21,27;;9,43;3,47;;142.875.904.008,00
NKG;10,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NKLA;0,64;;-1,12;1,19;0,67;-268,48;-1.286,80;-1.772,05;-1,62;-1,20;0,34;-0,26;19,86;2,74;-1,22;2,20;-106,04;-59,82;-55,52;0,56;0,44;0,03;;;;0,54;-0,57;;854.793.728,00
NKSH;28,34;5,33;10,65;1,19;0,10;0,00;27,83;23,01;8,03;-28,43;-37,23;-5,03;2,45;;-0,10;;11,17;0,95;11,38;0,08;0,92;0,04;6,00;-0,58;;23,84;2,66;;167.030.292,00
NKTR;1,22;;-0,81;1,71;0,56;62,53;-278,42;-306,31;-0,87;0,32;1,21;-2,32;2,49;0,80;-3,33;6,45;-210,75;-69,36;-191,72;0,33;0,67;0,23;-40,35;;;0,71;-1,50;;224.013.716,00
NKTX;7,27;;-4,36;1,87;1,35;;;;-4,25;-2,25;2,11;-0,91;;2,23;-4,07;10,85;-43,00;-31,01;-43,00;0,72;0,28;0,00;;;;3,88;-1,67;;511.998.474,00
NKX;11,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL;7,81;3,71;-165,25;1,03;0,66;30,52;-3,52;-1,43;-224,35;-37,78;29,45;-0,45;2,36;2,03;-1,06;7,17;-0,62;-0,40;-3,42;0,64;0,32;0,28;6,41;;;7,57;-0,05;;381.389.635,00
NLOK;21,66;;16,86;-48,21;2,31;85,52;34,43;30,35;;16,33;1,47;;5,12;-14,49;-3,12;0,62;-285,95;13,69;33,37;-0,05;1,05;0,45;-7,00;;;-0,45;1,28;;14.416.246.200,00
NLS;0,80;;-0,58;0,49;0,21;19,60;-16,29;-18,32;-0,88;-0,60;0,05;-0,03;0,11;0,67;-0,54;1,99;-84,89;-35,77;-61,53;0,42;0,58;1,95;-6,29;;;1,64;-1,39;;28.872.000,00
NLSN;27,93;;18,96;2,89;0,92;63,68;23,17;14,99;7,53;18,37;6,10;1,44;2,84;14,14;-1,06;2,04;15,26;4,86;8,66;0,32;0,68;0,32;-11,12;13,92;;9,65;1,47;;10.050.171.999,00
NLSP;0,13;;-0,85;10,39;0,98;;;;-1,13;0,12;0,94;-10,02;;1,70;-134,09;2,38;-1.228,23;-115,47;-1.062,55;0,09;0,91;0,00;;;;0,01;-0,18;;4.739.111,00
NLSPW;0,02;;-0,13;1,60;0,15;;;;-0,17;0,12;0,94;-10,02;;0,26;-20,63;2,38;-1.228,23;-115,47;-1.062,55;0,09;0,91;0,00;;;;0,01;-0,18;;4.739.111,00
NLTX;3,47;;-0,24;0,11;0,09;;;;-0,24;2,05;2,29;-1,04;;0,11;-0,84;15,33;-45,54;-38,24;-45,53;0,84;0,16;0,00;;;;32,02;-14,58;;8.152.765,00
NM;2,27;;0,44;0,48;0,03;57,51;42,52;19,45;;4,30;4,10;9,80;0,08;-0,24;-0,03;0,42;109,38;6,89;20,69;0,06;0,94;0,35;-12,10;;;4,77;5,22;;51.816.155,00
NMCI;9,23;;62,98;1,58;0,69;90,85;16,53;3,54;5,90;22,44;8,97;1,05;2,23;-15,56;-0,72;0,48;2,50;1,09;5,59;0,44;0,56;0,31;;;;5,86;0,15;;299.472.675,71
NMCO;10,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NMFC;12,52;12,22;9,52;0,98;0,41;100,00;104,50;54,13;4,92;11,52;6,59;1,30;5,15;;-0,41;;10,25;4,28;8,34;0,42;0,58;0,08;4,80;13,34;;12,83;1,32;;1.288.027.552,00
NMFCL;25,25;;19,19;1,97;0,82;100,00;104,50;54,13;9,93;11,52;6,59;1,30;10,39;;-0,82;;10,25;4,28;8,34;0,42;0,58;0,08;4,80;13,34;;12,83;1,32;;1.288.027.552,00
NMI;9,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NMIH;29,91;;7,51;1,26;0,82;76,97;76,84;55,63;5,27;6,12;0,68;0,16;4,18;;-0,82;;16,72;10,95;15,24;0,65;0,35;0,20;16,05;24,44;;23,81;3,98;;2.419.114.818,00
NMM;41,11;0,49;2,51;0,63;0,34;67,78;55,78;61,07;;4,72;1,97;0,45;1,53;-71,34;-0,37;0,94;25,11;13,45;14,89;0,54;0,46;0,22;41,38;;;65,28;16,39;;1.240.880.684,00
NMMC;10,01;;16,84;-20,34;1,25;;;;16,82;16,82;0,00;;;-356,63;-1,25;0,18;-120,83;7,42;-120,84;-0,06;0,06;0,00;;;;-0,49;0,59;;165.478.313,00
NMMCU;10,00;;16,82;-20,32;1,25;;;;16,81;16,82;0,00;;;-356,28;-1,25;0,18;-120,83;7,42;-120,84;-0,06;0,06;0,00;;;;-0,49;0,59;;165.478.313,00
NMMCW;0,00;;;;;;;;;16,82;0,00;;;;;0,18;-120,83;7,42;-120,84;-0,06;0,06;0,00;;;;-0,49;0,59;;165.478.313,00
NMR;5,78;;20,34;0,72;0,05;93,32;43,55;6,18;;-0,16;-3,05;-0,76;1,26;0,51;-0,11;1,18;3,52;0,22;2,91;0,06;0,94;0,04;-6,54;-19,50;;8,07;0,28;;17.173.133.712,00
NMRD;0,07;;-0,19;-0,11;0,39;;;;-0,41;-4,32;-3,91;;;-0,11;-2,54;0,19;-59,74;-206,04;-274,45;-3,45;4,45;0,00;;;;-0,62;-0,37;;2.022.958,00
NMRK;9,50;1,26;70,80;1,31;0,37;100,00;5,07;0,94;5,63;15,40;2,30;0,23;0,66;;-0,37;;1,85;0,52;4,67;0,28;0,72;0,55;3,83;-17,80;;7,26;0,13;;1.640.365.000,00
NMS;10,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NMT;10,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NMTR;0,08;;-0,03;-0,18;0,12;;;;-0,03;0,02;0,05;;;-0,18;-9,97;0,59;-734,77;-496,97;5.537,86;-0,68;1,68;0,00;;;;-0,44;-3,20;;1.156.776,00
NMY;14,30;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NMZ;10,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NNA;3,48;;-6,37;0,19;0,04;87,26;10,02;-3,42;0,54;11,86;9,68;0,84;0,22;-0,10;-0,04;0,15;-2,96;-0,64;4,13;0,22;0,78;0,19;2,89;-20,10;;18,46;-0,55;;61.721.280,00
NNBR;3,90;;-3,82;1,53;0,38;14,33;-6,65;-10,25;12,35;-9,93;-4,04;1,05;0,39;1,90;-0,58;2,24;-40,12;-9,82;-12,51;0,24;0,60;0,96;-8,69;;;2,54;-1,02;;191.745.450,00
NNDM;2,39;;-2,11;0,41;0,39;17,29;-851,16;-824,57;;2,74;4,78;-0,96;17,40;0,43;-6,96;36,70;-19,40;-18,67;-20,44;0,96;0,04;0,02;61,66;;;5,84;-1,13;;529.070.476,00
NNI;95,28;1,13;38,35;1,08;0,21;0,00;43,84;4,37;3,40;3,64;-0,18;-0,05;1,67;;-0,21;;2,81;0,55;27,57;0,19;0,81;0,13;3,60;-16,68;;88,56;2,48;;3.510.048.504,00
NNOX;8,58;;-12,00;1,89;1,56;-91,67;-1.100,92;-1.029,94;;-9,34;1,88;-0,32;123,59;10,08;-2,17;2,21;-15,74;-12,99;-17,45;0,83;0,17;0,01;;;;4,54;-0,72;;495.343.992,00
NNY;8,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOA;20,53;1,43;12,35;2,55;0,78;11,25;7,84;7,93;;18,79;6,31;1,29;0,98;30,52;-0,97;1,15;20,64;6,32;6,66;0,31;0,69;0,80;19,31;33,74;;8,06;1,66;;548.830.543,00
NOACU;10,04;;;;;;;;;-0,01;-0,01;;;;;0,39;-35,02;1,34;-35,02;-0,04;0,04;0,00;;;;;;;0,00
NOAH;11,68;3,42;3,93;0,56;0,45;100,00;26,97;32,55;;1,23;-3,51;-0,42;1,28;1,29;-0,92;3,25;14,32;11,54;8,88;0,81;0,19;0,35;0,54;3,70;;20,75;2,97;;745.945.536,00
NOC;462,59;1,62;33,76;4,69;1,49;16,67;7,36;5,23;16,41;27,70;3,69;0,72;1,77;39,35;-2,11;1,15;13,90;4,42;9,10;0,32;0,68;0,84;5,48;-8,63;;98,61;13,70;;69.405.014.463,00
NODK;15,06;;-56,70;1,25;0,47;23,38;-1,17;-1,50;3,83;-59,53;13,30;-0,23;0,85;;-0,47;;-2,21;-0,84;-2,11;0,38;0,62;0,56;11,48;;;12,01;-0,27;;310.467.924,00
NOK;3,51;3,73;10,13;0,96;0,45;40,20;9,41;7,37;;5,72;-2,21;-0,27;0,75;2,49;-0,86;1,60;9,46;4,40;8,64;0,47;0,53;0,60;-1,60;;;3,66;0,35;;19.394.859.159,00
NOM;9,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOMD;18,53;0,81;12,82;1,14;0,44;27,36;12,29;7,64;;13,58;5,61;0,80;0,98;42,41;-0,53;1,07;8,88;3,46;6,01;0,39;0,61;0,45;6,25;1,78;;16,29;1,45;;3.015.186.776,00
NOV;18,68;1,07;7,41;1,19;0,65;21,36;8,16;11,57;7,35;11,81;1,30;0,15;0,86;2,16;-1,35;2,40;16,10;8,79;4,14;0,55;0,45;0,76;0,31;;;15,65;2,52;;7.359.985.380,00
NOVA;3,75;;-1,10;0,30;0,04;27,22;-18,25;-58,00;4,85;-59,01;-55,52;4,78;0,64;-2,89;-0,04;0,85;-27,37;-3,69;-1,47;0,13;0,85;0,06;47,17;;;12,47;-3,41;;459.316.125,00
NOVN;0,09;;-0,08;-0,89;0,03;66,06;-121,98;-128,61;-0,10;0,09;0,17;;0,10;-0,22;-0,05;0,74;-1.133,31;-40,17;-597,82;-0,04;1,04;0,31;55,01;;;-0,10;-1,14;;2.521.386,00
NOVS;24,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOVSU;35,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOVSW;9,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOVT;148,62;;73,19;7,92;4,35;45,36;9,50;8,27;40,92;66,67;2,98;0,37;6,05;19,32;-6,58;2,98;10,82;5,94;7,09;0,55;0,45;0,72;7,49;8,21;;18,76;2,03;;5.334.105.558,00
NOW;712,72;;84,41;19,15;8,40;78,59;11,24;19,30;72,01;141,59;-3,36;-0,44;16,29;354,63;-15,20;1,06;22,69;9,96;3,13;0,44;0,56;0,52;28,02;;;37,21;8,44;;146.107.600.000,00
NP;32,00;;-19,54;1,75;0,49;14,91;-1,22;-2,53;17,05;-75,39;-34,69;1,49;0,49;2,82;-0,74;2,01;-8,93;-2,49;-2,36;0,28;0,72;0,98;1,78;;;18,33;-1,64;;537.219.200,00
NPA;11,60;;-1,41;53,36;1,15;;;;-0,54;-0,54;0,00;-0,03;;-627,76;-1,15;0,33;-3.790,98;-81,56;-13.770,98;0,02;0,04;0,00;;;;0,22;-8,24;;266.800.000,00
NPAUU;13,34;;-1,62;61,36;1,32;;;;-0,62;-0,54;0,00;-0,03;;-721,93;-1,32;0,33;-3.790,98;-81,56;-13.770,98;0,02;0,04;0,00;;;;0,22;-8,24;;266.800.000,00
NPAWW;3,89;;-0,47;17,89;0,39;;;;-0,18;-0,54;0,00;-0,03;;-210,52;-0,39;0,33;-3.790,98;-81,56;-13.770,98;0,02;0,04;0,00;;;;0,22;-8,24;;266.800.000,00
NPK;80,98;1,23;23,12;1,62;1,31;16,76;8,02;7,12;;16,45;-4,06;-0,32;1,65;2,00;-7,17;5,00;7,00;5,66;6,59;0,81;0,19;0,80;1,07;-2,85;;50,05;3,50;;576.375.150,00
NPN;14,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NPO;148,82;0,79;140,16;2,21;1,24;40,29;7,81;2,10;17,56;40,98;3,35;0,20;2,94;6,86;-1,68;3,31;1,57;0,89;2,52;0,56;0,43;0,42;-3,63;2,52;;67,42;1,06;;3.111.647.616,00
