TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
ITCB;3,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITCI;67,80;;-42,06;10,86;9,09;92,90;-36,88;-36,92;-41,01;-38,92;3,19;-0,82;15,53;10,89;-428,17;6,81;-25,82;-21,61;-25,82;0,84;0,16;0,59;299,49;;;6,24;-1,61;;6.524.943.180,00
ITGR;101,04;;40,86;2,30;1,19;26,09;9,86;5,30;13,47;27,92;5,97;0,63;2,16;8,29;-1,51;3,00;5,63;2,90;5,65;0,52;0,48;0,55;3,91;-0,09;;43,91;2,47;;3.367.319.664,00
ITI;4,86;;2.502,13;3,07;1,78;34,29;0,09;0,05;53,61;1.183,97;-130,44;-0,31;1,22;6,88;-4,36;1,78;0,12;0,07;0,12;0,58;0,42;1,46;8,51;;;1,58;0,00;;207.676.548,00
ITIC;166,29;3,51;13,45;1,24;0,95;60,75;12,38;9,88;10,29;6,15;-4,59;-0,53;1,33;;-0,95;;9,25;7,04;9,25;0,76;0,24;0,71;-45,81;-42,94;;133,64;12,36;;314.387.874,00
ITMR;30,87;;;;;;;;;;;-0,15;;;;1,62;0,00;0,00;;0,36;0,64;0,00;;;;0,41;0,00;;506.913.183,00
ITOS;10,38;;-6,03;0,62;0,55;100,00;-87,36;-92,69;-5,55;3,81;10,20;-0,99;5,59;0,63;-6,35;21,94;-10,30;-9,10;-10,19;0,88;0,12;0,10;;;;16,72;-1,72;;371.448.300,00
ITRI;73,95;;45,01;2,72;1,34;31,90;4,70;3,62;21,19;36,75;2,06;0,16;1,63;7,41;-2,24;1,82;6,04;2,98;4,94;0,49;0,51;0,82;-2,31;;;27,21;1,64;;3.364.192.560,00
ITRM;1,73;;-0,75;6,77;0,59;;;;-0,91;-0,24;0,55;-4,73;;1,05;-19,35;2,35;-906,15;-78,28;-130,55;0,09;0,91;0,00;;;;0,26;-2,31;;23.243.242,00
ITRN;25,55;2,66;14,80;3,54;1,76;46,81;20,20;12,20;;8,42;-0,51;-0,20;1,81;9,24;-3,70;1,57;23,92;11,93;30,38;0,50;0,50;0,98;4,55;-3,26;;7,22;1,73;;508.281.480,00
ITT;119,88;0,97;24,42;4,09;2,59;31,89;16,55;13,07;15,89;18,92;-0,36;-0,08;3,19;13,35;-4,87;1,71;16,73;10,60;15,40;0,63;0,37;0,81;2,94;26,45;;29,34;4,91;;9.842.148.000,00
ITUB;6,64;3,83;12,71;1,91;0,15;57,60;0,00;11,26;;;;-2,79;1,43;0,46;-0,82;1,64;15,01;1,16;;0,08;0,92;0,10;-1,12;-4,90;;3,48;0,52;;65.096.559.368,00
ITW;262,07;2,07;25,06;26,26;5,12;42,14;26,52;19,55;16,91;20,13;1,66;2,36;4,90;34,19;-8,66;1,58;104,80;20,44;30,71;0,20;0,80;1,05;2,16;12,46;;9,98;10,46;;78.853.167.813,00
IVA;3,94;;-5,76;1,91;1,44;100,00;-989,91;-974,68;-5,83;-2,86;2,80;-0,94;56,12;1,78;-22,87;7,39;-33,14;-25,02;-30,57;0,76;0,24;0,03;;;;2,07;-0,68;;203.487.998,00
IVAC;4,28;;-10,46;0,97;0,74;43,39;-18,87;-21,93;-12,68;-5,52;6,63;-0,53;2,29;1,13;-6,03;3,87;-9,29;-7,05;-9,80;0,76;0,24;0,32;-20,53;;;4,41;-0,41;;112.878.580,00
IVC;0,65;;-0,31;0,30;0,03;24,21;-6,07;-9,99;-1,21;-7,85;-7,34;4,32;0,03;0,34;-0,05;1,32;-96,93;-10,37;-11,01;0,11;0,89;1,04;-3,59;;;2,15;-2,08;;24.540.295,00
IVH;11,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IVZ;16,22;8,55;12,23;0,48;0,25;100,00;20,14;10,38;5,43;4,38;-1,92;-0,15;1,27;2,73;-0,43;1,27;3,91;2,03;3,61;0,52;0,46;0,20;3,23;-2,61;;33,93;1,33;;7.291.772.368,00
IX;96,33;1,59;8,36;0,85;0,20;36,94;13,77;12,12;;9,41;2,06;0,24;1,01;0,73;-0,56;1,72;10,15;2,36;2,34;0,23;0,77;0,20;-5,74;-6,96;;113,53;11,53;;22.235.661.240,00
IZEA;2,05;;-4,70;0,49;0,41;37,30;-18,64;-18,66;-5,52;2,71;7,42;-0,77;0,88;0,69;-1,68;4,73;-10,45;-8,78;-10,43;0,84;0,16;0,47;10,95;;;4,17;-0,44;;31.681.110,00
J;137,03;0,76;25,94;2,64;1,18;21,24;6,63;4,07;13,40;17,72;1,80;0,30;1,06;13,62;-1,74;1,37;10,17;4,55;9,43;0,45;0,51;1,12;9,10;32,43;;51,94;5,28;;17.269.123.532,00
JACK;77,70;2,27;13,89;-2,19;0,53;57,91;15,14;6,72;4,79;12,77;6,61;;0,93;-6,16;-0,58;0,50;-15,74;3,80;18,97;-0,24;1,24;0,57;-0,32;5,96;;-35,54;5,59;;1.533.549.360,00
JAGX;0,11;;-0,14;4,11;0,12;82,79;-299,00;-370,40;-0,37;-1,15;-0,98;23,12;0,52;0,58;-0,24;1,77;-2.919,93;-87,51;-88,98;0,03;0,97;0,24;22,35;;;0,03;-0,78;;5.583.116,00
JAKK;31,78;;3,72;1,62;0,62;30,47;7,44;12,03;5,21;4,74;-1,27;-0,34;0,45;2,59;-2,36;1,48;43,50;16,75;5,04;0,39;0,60;1,39;5,36;;;19,66;8,55;;320.129.474,00
JAMF;19,55;;-21,59;3,52;1,58;77,18;-21,00;-21,08;-61,50;-22,90;-1,22;0,20;4,55;-83,96;-2,08;0,93;-16,29;-7,34;-10,65;0,45;0,55;0,35;;;;5,56;-0,91;;2.459.307.890,00
JAN;0,53;;0,18;0,18;0,08;18,70;7,18;24,50;;0,52;-0,10;-0,03;0,04;-1,32;-0,08;0,21;100,51;42,25;-16,68;0,42;0,16;1,72;-0,95;147,65;;2,92;2,94;;2.627.528,00
JAQC;10,34;;;;;;;;;0,61;0,61;;;;;0,13;-24,40;7,68;-34,62;-0,31;0,32;0,00;;;;;;;0,00
JAQCU;10,34;;;;;;;;;0,61;0,61;;;;;0,13;-24,40;7,68;-34,62;-0,31;0,32;0,00;;;;;;;0,00
JAQCW;0,00;;;;;;;;;0,61;0,61;;;;;0,13;-24,40;7,68;-34,62;-0,31;0,32;0,00;;;;;;;0,00
JAX;14,00;;27,05;1,81;0,85;38,72;2,57;3,48;11,89;48,23;11,66;0,58;0,94;34,60;-1,00;1,20;6,69;3,15;1,68;0,47;0,53;0,90;-3,39;;;7,73;0,52;;211.118.600,00
JAZZ;122,79;;96,69;2,22;0,69;86,94;5,00;2,11;9,50;62,54;21,77;1,18;2,04;4,62;-0,97;2,06;2,29;0,71;0,03;0,31;0,69;0,34;17,72;;;55,42;1,27;;7.730.477.751,00
JBHT;206,17;1,02;27,42;5,30;2,54;40,71;8,14;5,89;11,90;21,11;1,28;0,34;1,62;111,36;-3,32;1,11;19,31;9,27;15,20;0,48;0,52;1,57;15,56;7,15;;38,93;7,52;;21.280.867.400,00
JBK;25,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JBL;123,17;0,26;19,91;6,20;0,81;8,67;4,19;2,36;6,92;12,14;0,95;0,52;0,47;9,67;-3,30;1,12;31,12;4,06;18,37;0,13;0,87;1,72;9,45;56,79;;19,88;6,19;;15.709.791.552,00
JBLU;5,51;;-10,04;0,54;0,14;56,57;-0,29;-1,89;3,14;-159,12;-93,54;0,77;0,19;-1,05;-0,16;0,53;-5,35;-1,36;-0,85;0,25;0,75;0,72;5,49;;;10,26;-0,55;;1.836.424.043,00
JBSS;106,26;3,29;18,94;4,28;2,89;22,22;9,14;6,61;11,13;13,85;0,14;0,04;1,25;7,58;-7,10;2,82;22,58;15,28;22,14;0,68;0,32;2,31;2,38;14,10;;24,84;5,61;;1.229.481.330,00
JBT;102,28;0,39;5,80;2,37;1,21;29,31;8,27;25,11;11,63;18,25;0,64;0,09;1,46;6,42;-2,04;1,87;40,91;20,89;7,71;0,51;0,49;0,83;5,78;10,18;;43,13;17,64;;3.256.462.236,00
JCE;13,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JCI;56,93;2,58;20,95;2,34;0,92;33,48;7,43;6,90;13,64;23,48;4,02;0,48;1,45;-111,63;-1,23;0,97;11,18;4,38;6,57;0,39;0,58;0,63;2,75;-3,08;;24,32;2,72;;38.735.172.000,00
JCIC;9,77;;;;;;;;;-0,01;-0,01;;;;;0,03;-21,45;1,53;-21,45;-0,07;0,07;0,00;;;;;;;0,00
JCICU;10,17;;;;;;;;;-0,01;-0,01;;;;;0,03;-21,45;1,53;-21,45;-0,07;0,07;0,00;;;;;;;0,00
JCICW;0,16;;;;;;;;;-0,01;-0,01;;;;;0,03;-21,45;1,53;-21,45;-0,07;0,07;0,00;;;;;;;0,00
JCO;7,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JCOM;142,84;;32,39;5,32;1,86;85,67;22,90;12,86;10,40;21,47;3,28;0,96;4,16;-37,62;-2,26;0,78;16,42;5,74;11,33;0,35;0,65;0,45;15,62;2,43;;26,85;4,41;;6.885.487.928,00
JCS;8,18;;6,68;1,17;0,99;41,01;-31,57;12,05;;-2,09;0,47;-0,21;0,81;5,07;-1,47;2,50;17,48;14,82;-45,93;0,85;0,15;1,23;-41,16;;;7,00;1,22;;19.879.036,00
JCTCF;5,20;;13,55;0,72;0,61;22,02;4,38;2,61;6,90;6,50;-1,58;-0,14;0,35;0,89;-3,73;5,51;5,30;4,49;6,79;0,85;0,15;1,72;0,14;;;7,24;0,38;;18.224.960,00
JD;23,88;2,60;-35,68;1,00;0,45;13,73;0,82;-0,67;;8,04;-21,06;-0,72;0,24;3,67;-1,10;1,27;-2,81;-1,27;2,13;0,45;0,55;1,90;22,02;;;23,86;-0,67;;37.575.180.000,00
JDD;10,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JE;1,74;;-0,68;-0,50;0,10;35,59;19,90;-6,69;0,21;1,11;0,88;;0,05;-210,72;-0,24;1,00;-73,90;-14,92;155,83;-0,20;1,20;2,23;-10,72;;;-3,45;-2,55;;83.656.764,00
JEF;40,88;3,67;25,50;0,89;0,15;100,00;56,69;6,83;2,93;5,50;2,43;0,70;1,74;;-0,15;;3,48;0,60;8,12;0,17;0,83;0,09;8,50;25,44;;46,05;1,60;;8.610.431.760,00
JELD;18,35;;17,37;1,87;0,52;19,77;4,22;1,65;4,28;11,07;4,30;1,19;0,29;1,97;-1,06;2,08;10,76;2,99;8,18;0,28;0,72;1,82;6,39;41,29;;9,82;1,06;;1.563.697.085,00
JEMD;6,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JEQ;5,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JFIN;5,63;14,21;2,99;4,65;1,22;82,09;34,43;28,63;;2,22;-0,27;-0,50;0,86;9,41;-9,19;1,18;155,25;40,64;140,54;0,26;0,74;1,42;6,37;15,42;;1,21;1,88;;302.247.113,00
JFR;8,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JFU;2,59;;-0,10;0,04;0,03;97,56;-53,34;-49,05;;1,56;1,65;-0,68;0,05;0,06;-0,11;2,97;-38,18;-28,54;-44,59;0,75;0,25;0,58;-39,96;;;69,36;-26,48;;30.492.847,00
JG;3,60;;-1,10;0,83;0,32;71,22;-36,03;-35,36;;-0,24;0,84;-0,64;0,39;-3,15;-0,54;0,80;-75,41;-29,25;-76,93;0,39;0,61;0,83;1,59;;;4,34;-3,27;;21.544.920,00
JGH;12,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JHAA;9,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JHB;9,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JHG;29,22;6,67;14,42;1,09;0,77;100,00;21,93;16,39;10,20;7,56;-3,21;-0,32;2,36;2,86;-1,21;3,84;7,53;5,33;7,90;0,71;0,25;0,33;3,92;-10,69;;26,90;2,03;;4.840.523.838,00
JHI;13,10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JHS;10,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JHX;36,75;;32,12;12,11;3,79;35,65;19,11;13,28;;23,12;0,81;0,44;4,26;128,40;-5,00;1,14;37,70;11,81;24,62;0,31;0,69;0,89;12,95;28,51;;3,03;1,14;;16.088.150.400,00
JIH;13,19;;-0,01;0,11;0,00;;;;;-1,34;-1,33;16,14;;-0,12;0,00;0,18;-1.214,14;-17,42;-70,39;0,01;0,29;0,00;;;;115,94;-1.407,70;;568.818,75
JILL;24,42;;7,97;8,18;0,59;69,98;11,72;5,39;2,76;4,99;1,32;2,95;0,43;34,06;-0,88;1,06;102,56;7,41;29,73;0,07;0,93;1,38;-2,50;-5,30;;2,99;3,06;;258.917.934,00
JJSF;160,84;1,78;39,48;3,42;2,44;30,14;7,20;5,06;17,76;27,55;-0,19;-0,02;2,00;12,20;-3,68;2,46;8,66;6,18;8,91;0,71;0,29;1,22;6,49;-5,30;;47,07;4,07;;3.115.020.448,00
JKHY;169,60;1,23;34,14;7,44;4,52;41,33;22,94;17,07;18,15;25,84;0,44;0,13;5,83;132,91;-5,69;1,20;21,79;13,23;19,92;0,61;0,39;0,78;7,15;0,09;;22,79;4,97;;12.351.662.720,00
JKS;27,88;5,38;51,72;0,40;0,09;15,42;0,47;0,26;;-1,32;-30,11;-0,41;0,14;1,75;-0,27;1,09;0,76;0,18;-0,34;0,23;0,77;0,67;24,08;32,62;;70,47;0,54;;1.437.818.996,00
JLL;176,34;;36,83;1,39;0,54;100,00;2,08;1,11;11,25;27,04;7,40;0,52;0,41;8,80;-0,92;1,18;3,77;1,47;3,84;0,39;0,61;1,32;7,62;18,82;;127,06;4,79;;8.389.005.186,00
JLS;16,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JMIA;2,96;;-1,03;1,06;0,66;55,95;-134,93;-137,95;;0,15;1,20;-1,21;1,42;1,13;-9,41;2,67;-102,77;-64,05;-97,10;0,62;0,38;0,46;14,71;;;2,80;-2,87;;297.824.248,00
JMM;5,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JMP;7,49;;4,21;1,65;0,62;100,00;24,72;16,46;;1,29;-1,51;-0,89;0,69;;-0,62;;39,16;14,82;32,29;0,38;0,62;0,90;-1,09;;;4,55;1,78;;149.489.165,00
JMPNL;25,12;;14,10;5,52;2,09;100,00;24,72;16,46;;1,29;-1,51;-0,89;2,32;;-2,09;;39,16;14,82;32,29;0,38;0,62;0,90;-1,09;;;4,55;1,78;;149.489.165,00
JMPNZ;25,33;;14,22;5,57;2,11;100,00;24,72;16,46;;1,29;-1,51;-0,89;2,34;;-2,11;;39,16;14,82;32,29;0,38;0,62;0,90;-1,09;;;4,55;1,78;;149.489.165,00
JNCE;1,88;;-1,93;0,54;0,46;100,00;-61,93;-62,10;-2,05;1,80;3,73;-1,04;1,20;0,56;-6,40;8,37;-27,81;-23,96;-27,81;0,86;0,14;0,39;2,74;;;3,51;-0,98;;98.023.764,00
JNJ;159,58;2,95;20,05;5,15;2,19;67,43;23,71;19,95;;16,59;-0,28;-0,09;4,00;19,51;-3,50;1,43;25,68;10,94;19,14;0,43;0,57;0,55;5,46;4,77;;30,99;7,96;;384.153.518.988,00
JNPR;37,17;2,37;32,36;2,74;1,26;57,04;7,73;6,48;18,63;27,64;0,48;0,05;2,10;7,25;-2,14;1,73;8,46;3,89;6,32;0,46;0,54;0,60;1,07;8,99;;13,58;1,15;;11.852.342.145,00
JOBS;60,90;;39,32;2,07;1,63;63,41;14,37;15,42;;26,12;-16,07;-0,79;6,06;3,23;-5,20;3,74;5,25;4,14;3,83;0,79;0,21;0,27;12,20;11,95;;29,48;1,55;;4.106.925.480,00
JOE;56,34;0,78;35,49;4,85;2,13;38,67;40,74;25,44;18,31;25,73;3,57;0,78;9,03;;-2,13;;13,68;6,01;8,93;0,44;0,56;0,24;20,33;3,55;;11,60;1,59;;3.288.678.480,00
JOF;7,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JOUT;48,32;2,65;25,36;0,99;0,73;36,77;3,91;2,94;11,71;13,73;-5,34;-0,28;0,75;1,40;-2,22;4,41;3,91;2,87;3,94;0,73;0,27;0,97;4,05;-13,64;;48,75;1,91;;495.313.824,00
JP;0,38;;-0,27;0,09;0,06;54,47;-15,40;-92,08;;9,86;11,47;-0,66;0,25;0,41;-0,12;1,44;-34,48;-22,47;-6,01;0,65;0,35;0,24;-19,07;;;4,09;-1,41;;12.099.998,00
JPC;7,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JPI;18,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JPM;172,25;2,38;10,01;1,56;0,13;100,00;92,52;34,07;3,53;3,86;0,17;0,07;3,41;;-0,13;;15,59;1,27;10,16;0,08;0,92;0,04;5,09;9,04;;110,32;17,20;;495.511.575.000,00
JPS;6,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JPT;16,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JQC;5,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JRI;11,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JRJC;3,99;;-0,92;2,10;0,13;64,21;-27,88;-26,37;;2,47;3,34;-8,03;0,24;-5,81;-1,00;0,98;-227,59;-13,54;-144,85;0,06;0,94;0,51;-17,91;;;1,90;-4,32;;9.743.580,00
JRO;7,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JRS;7,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JRSH;3,05;6,56;-163,04;0,55;0,47;14,23;1,54;-0,17;6,94;8,43;-9,62;-0,29;0,28;0,93;-1,32;4,96;-0,34;-0,29;1,49;0,86;0,14;1,71;14,78;-25,31;;5,55;-0,02;;37.499.140,00
JRVR;9,45;2,12;7,16;0,63;0,07;38,04;12,53;5,40;3,08;6,08;3,00;0,62;0,39;;-0,07;;8,83;0,96;7,31;0,11;0,86;0,18;-0,10;-6,60;;14,95;1,32;;355.694.220,00
JSD;11,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JSM;20,94;7,16;6,82;0,85;0,04;0,00;80,95;7,49;0,63;1,45;0,91;1,22;0,51;;-0,04;;12,46;0,57;50,24;0,05;0,95;0,08;-5,81;17,18;;24,65;3,07;;2.128.036.910,00
JT;0,60;;-0,18;0,19;0,08;48,88;-64,34;-54,42;;0,99;1,15;-1,40;0,10;0,23;-0,82;1,71;-103,05;-46,24;-123,04;0,45;0,55;0,85;-8,50;;;3,19;-3,29;;12.733.440,00
JTA;11,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JTD;16,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JUPW;1,50;;-3,29;7,26;3,72;19,37;-196,33;-210,16;-3,89;-3,06;0,45;-0,94;6,91;9,87;-21,56;1,84;-221,03;-113,09;-151,64;0,51;0,49;0,54;;;;0,21;-0,46;;41.182.050,00
JUPWW;0,47;;-1,03;2,28;1,16;19,37;-196,33;-210,16;-1,22;-3,06;0,45;-0,94;2,16;3,09;-6,76;1,84;-221,03;-113,09;-151,64;0,51;0,49;0,54;;;;0,21;-0,46;;41.182.050,00
JVA;1,13;;-1,35;0,27;0,16;14,18;-8,83;-7,39;-1,44;-2,28;-1,15;0,28;0,10;0,42;-0,57;2,25;-20,15;-12,19;-21,00;0,61;0,39;1,65;-3,15;;;4,17;-0,84;;6.450.718,00
JW-A;53,03;;20,17;2,64;0,87;67,12;10,96;7,06;6,67;16,55;3,56;0,72;1,42;-8,95;-1,02;0,60;13,09;4,34;8,13;0,33;0,67;0,61;-74,29;-74,80;;20,10;2,63;;2.954.301.300,00
JW-B;52,94;;20,13;2,63;0,87;67,12;10,96;7,06;6,66;16,55;3,56;0,72;1,42;-8,94;-1,02;0,60;13,09;4,34;8,13;0,33;0,67;0,61;-74,29;-74,80;;20,10;2,63;;2.954.301.300,00
JWN;19,77;3,84;26,97;4,40;0,36;36,29;1,52;0,82;3,28;25,65;11,20;3,41;0,22;534,89;-0,61;1,00;16,32;1,32;6,13;0,08;0,92;1,62;0,07;-10,93;;4,49;0,73;;3.209.319.456,00
JWS;14,75;;-0,01;0,25;0,00;;;;0,00;0,00;0,00;-0,10;;-0,48;0,00;0,20;-3.397,76;-24,59;-7.237,76;0,01;0,19;0,00;;;;57,97;-1.969,72;;1.272.187,50
JYAC;10,05;;-79,12;-36,89;1,30;;;;-79,22;-79,08;0,14;;;-634,48;-1,30;0,64;-46,63;-1,64;46,63;-0,04;0,04;0,00;;;;-0,27;-0,13;;135.143.355,00
JYNT;9,44;;67,84;3,95;1,41;91,16;2,77;1,79;11,48;39,11;-4,75;-0,43;1,21;185,71;-1,99;1,03;5,82;2,08;5,50;0,36;0,64;1,16;32,37;;;2,39;0,14;;139.280.592,00
K;54,71;10,99;23,22;4,64;1,00;30,80;7,50;5,18;11,43;21,16;5,12;1,48;1,20;-12,18;-1,37;0,76;19,99;4,32;8,39;0,22;0,78;0,83;3,57;-5,20;;11,79;2,36;;18.739.252.787,00
KAI;273,27;0,42;25,74;4,37;2,77;43,26;19,10;13,45;;18,40;0,28;0,07;3,46;14,37;-4,46;2,04;16,99;10,77;15,29;0,63;0,37;0,80;11,93;31,21;;62,50;10,62;;3.199.199.217,00
KALA;7,25;;-0,42;1,74;0,32;;;;-0,50;0,07;0,55;-1,98;;0,41;-6,07;5,62;-413,57;-75,94;-89,78;0,18;0,82;0,00;;;;4,17;-17,23;;19.524.975,00
KALU;67,94;4,53;82,43;1,70;0,48;9,73;1,90;0,42;6,46;34,83;16,64;1,55;0,35;1,76;-0,85;2,68;2,06;0,58;3,52;0,28;0,72;1,38;19,66;;;40,01;0,82;;1.088.025.130,00
KALV;13,44;;-4,62;4,06;3,35;;;;-4,67;-3,59;1,03;-0,90;;4,19;-45,82;7,25;-87,88;-72,49;-87,88;0,82;0,18;0,00;;;;3,31;-2,91;;464.468.928,00
KAMN;45,08;1,77;-26,78;1,88;0,85;29,30;-3,31;-6,19;42,15;-71,64;-21,60;0,81;1,66;9,81;-1,22;1,39;-7,01;-3,16;-3,29;0,45;0,55;0,51;-1,04;;;24,00;-1,68;;1.276.102.100,00
KAR;14,56;;-11,98;1,20;0,33;46,83;2,71;-8,07;10,28;37,83;2,08;0,07;0,97;3,64;-0,88;1,17;-10,06;-2,78;1,64;0,28;0,59;0,34;-7,46;-7,80;;12,09;-1,22;;1.572.749.360,00
KB;40,34;1,92;4,15;396,97;27,65;77,60;0,00;21,80;;;;-1,56;0,90;70,95;-402,80;1,72;9.567,46;666,51;;0,07;0,93;30,58;6,94;1,11;;0,10;9,72;;15.365.437.422,00
KBAL;12,30;0,73;-23,02;2,50;1,17;35,35;-1,72;-2,76;37,99;-39,51;-2,58;0,17;0,64;8,82;-2,14;1,41;-10,84;-5,08;-7,34;0,47;0,53;1,84;-0,79;;;4,93;-0,53;;447.938.940,00
KBH;59,51;1,18;7,65;1,19;0,68;21,44;12,03;9,21;5,57;7,10;1,25;0,25;0,70;;-0,68;;15,49;8,88;10,73;0,57;0,43;0,96;7,11;28,21;;50,22;7,78;;4.514.845.170,00
KBNT;0,00;;;;;100,00;-1.063,93;-1.064,79;;0,94;0,94;-1,12;;;;7,11;-119,23;-101,70;-118,24;0,85;0,15;0,10;;;;0,71;-0,85;;0,00
KBNTW;0,05;;-0,06;0,07;0,06;100,00;-1.063,93;-1.064,79;-0,06;0,94;0,94;-1,12;0,63;0,07;-73,64;7,11;-119,23;-101,70;-118,24;0,85;0,15;0,10;;;;0,71;-0,85;;0,00
KBR;52,43;1,03;-36,68;4,55;1,19;13,84;0,04;-2,82;48,82;2.828,43;469,00;0,91;1,04;-202,24;-1,82;0,98;-12,42;-3,23;-2,39;0,26;0,74;1,14;9,49;-15,15;;11,51;-1,43;;7.078.280.692,00
KBSF;3,07;;-0,84;0,26;0,23;-7,15;-116,42;-86,18;-0,70;0,16;0,78;-0,33;0,73;0,60;-0,46;4,27;-30,80;-27,20;-52,55;0,88;0,12;0,32;-29,25;;;11,84;-3,65;;12.996.231,00
KC;2,64;;-1,70;0,39;0,22;2,88;-24,20;-25,35;;0,54;2,32;-0,50;0,43;1,41;-0,48;1,40;-22,75;-12,83;-21,76;0,56;0,44;0,51;;;;6,84;-1,56;;617.480.952,00
KCAPL;25,24;;;;;100,00;190,42;163,48;;3,10;3,10;1,13;;;;;31,23;12,42;15,18;0,40;0,60;0,08;;;;;;;0,00
KD;21,21;;-4,32;4,80;0,46;16,32;-3,13;-6,69;1,89;-12,71;-3,48;1,81;0,29;45,06;-0,81;1,02;-111,15;-10,62;-23,70;0,10;0,90;1,59;;;;4,41;-4,91;;4.866.929.319,00
KDMN;9,50;;-15,62;126,26;5,57;93,83;-706,30;-675,31;;-14,69;0,24;-2,06;105,46;7,15;-75,35;6,32;-808,49;-35,69;-46,13;0,04;0,96;0,05;-25,34;;;0,08;-0,61;;1.695.950.450,00
KDNY;40,39;;-13,40;7,03;5,33;100,00;-3.949,06;-4.114,05;-14,18;-12,28;1,69;-0,85;551,47;9,43;-15,66;7,04;-52,46;-39,78;-51,41;0,76;0,24;0,01;-18,69;;;5,74;-3,01;;2.900.203.950,00
KDP;31,91;2,60;22,99;1,76;0,86;53,51;20,14;13,16;12,10;19,26;4,24;0,50;3,03;-8,25;-0,92;0,39;7,65;3,75;6,53;0,49;0,51;0,28;16,01;5,94;;18,14;1,39;;44.620.904.951,00
KE;24,43;;10,63;1,15;0,48;8,75;5,15;3,08;4,69;8,86;2,51;0,45;0,33;1,34;-1,83;1,95;10,80;4,52;9,32;0,42;0,58;1,47;11,21;27,22;;21,26;2,30;;606.965.793,00
KELYA;20,89;1,44;12,30;0,58;0,27;19,88;1,12;1,20;;10,79;-2,40;-0,10;0,15;1,28;-0,74;1,50;4,69;2,19;2,88;0,47;0,53;1,83;-1,43;5,53;;36,20;1,70;;736.905.195,00
KELYB;20,78;1,44;12,24;0,57;0,27;19,88;1,12;1,20;;10,79;-2,40;-0,10;0,15;1,27;-0,73;1,50;4,69;2,19;2,88;0,47;0,53;1,83;-1,43;5,53;;36,20;1,70;;736.905.195,00
KEN;24,99;11,16;0,91;0,51;0,29;20,07;4,42;277,18;;53,37;-3,64;-0,03;2,52;2,38;-0,40;1,77;56,17;31,77;-0,26;0,57;0,43;0,11;9,43;5,45;;48,97;27,50;;1.346.821.056,00
KEP;7,16;;-0,71;0,21;0,05;-27,13;-30,55;-23,92;;-4,23;-3,67;1,36;0,17;-1,02;-0,06;0,70;-29,02;-7,27;-19,50;0,25;0,75;0,30;0,88;;;34,53;-10,02;;9.192.925.912,00
KEQU;29,22;;12,23;2,01;0,70;21,42;6,70;3,22;4,89;4,81;-1,07;-0,37;0,39;1,63;-2,75;2,35;16,47;5,70;19,28;0,35;0,65;1,77;6,79;-32,54;;14,51;2,39;;84.787.674,00
KERN;0,33;;-0,10;-0,37;0,81;56,97;-197,25;-339,99;-0,20;-0,61;-0,43;;0,34;-0,30;-1,15;0,10;-362,94;-798,54;3.217,21;-2,20;3,20;2,35;5,43;;;-0,90;-3,26;;3.383.160,00
